original_satellite_id,location_id,latitude,longitude,timestamp,variable_name,raw_value,calibrated_value,unit,confidence_interval_lower,confidence_interval_upper,calibration_model,model_performance_score,calibration_date,calibration_operator,ground_truth_points,validation_rmse,validation_r2,satellite_platform,atmospheric_conditions,water_vapor_content,aerosol_optical_depth
6895,LOC_6793,47.24952452665394,10.244962957423661,2021-01-05 01:00:00,turbidity_index,4.3843381760101625,4.456760230728321,index,4.011084207655489,4.902436253801153,Gradient Boosting,0.910767895457234,2021-01-05 03:00:00,Dr. Fischer,19,0.692873045010368,0.9474400459552756,Landsat-8,Heavy Cloud,2.5537334931565807,0.25590879138688
4536,LOC_6638,47.26540607892707,9.860827276523498,2021-01-05 23:00:00,turbidity_index,8.452831081695258,8.983898984715564,index,8.085509086244008,9.88228888318712,Gradient Boosting,0.8917049375303872,2021-01-06 00:00:00,CALIBRO_AGENT,15,0.4944014469788701,0.8656149825970575,Landsat-8,Moderate Cloud,0.9548770963684048,0.14315987796586488
7526,LOC_3170,48.41691706573169,10.33061564884567,2021-01-05 08:00:00,surface_temperature,7.214967599717722,8.549425952177938,°C,7.694483356960144,9.404368547395732,Neural Network,0.7792335199220292,2021-01-05 03:00:00,Dr. Fischer,24,0.7516945896984669,0.7834365763916289,Landsat-8,Moderate Cloud,2.2141899771904385,0.2265149150574315
7520,LOC_5144,47.05124009256855,10.315877257838249,2021-01-05 15:00:00,surface_temperature,9.72644366488301,11.40444566675288,°C,10.264001100077591,12.544890233428168,Neural Network,0.8612297993817495,2021-01-05 19:00:00,Dr. Wagner,38,0.6104792594406132,0.7501196158435424,Sentinel-2B,Light Cloud,2.9063100225263194,0.19413702171312874
1036,LOC_3689,46.87537246304086,9.61495746603819,2021-01-05 06:00:00,surface_temperature,1.8666439187377033,2.0873900379870567,°C,1.878651034188351,2.2961290417857625,Gradient Boosting,0.880210870525669,2021-01-05 03:00:00,Dr. Fischer,26,0.5747148340774967,0.7581982906292364,Sentinel-3B,Light Cloud,2.874923461797688,0.15187039635688587
3003,LOC_5383,46.625068657074785,9.642411950439412,2021-01-08 04:00:00,chlorophyll_index,8.938325299792236,7.258751560262391,index,6.532876404236152,7.9846267162886315,Neural Network,0.8361524829072302,2021-01-08 08:00:00,Dr. Wagner,14,0.26661687538912465,0.8952498398069761,Landsat-8,Moderate Cloud,2.132081896525179,0.18250565259611334
4995,LOC_6280,48.13146793054321,10.421657098321036,2021-01-08 18:00:00,chlorophyll_index,3.795212913275029,3.095026657061471,index,2.785523991355324,3.404529322767618,Linear Regression,0.9155878703021423,2021-01-08 12:00:00,Dr. Fischer,45,0.17678482695843273,0.8362242661016522,Sentinel-3A,Clear,1.380673529457876,0.15414053224104507
2325,LOC_7320,46.88761159365163,10.391534547890632,2021-01-08 17:00:00,chlorophyll_index,4.985657540369769,4.4968503624049605,index,4.047165326164465,4.946535398645457,Neural Network,0.889314774266343,2021-01-08 04:00:00,CALIBRO_AGENT,39,0.6378153594001432,0.80745351504961,Landsat-9,Light Cloud,2.2056930914174915,0.23924153373244222
5190,LOC_7384,47.560973991836384,10.027945109620278,2021-01-08 21:00:00,chlorophyll_index,7.422546229726539,6.153266619231532,index,5.537939957308379,6.768593281154686,Gradient Boosting,0.8872383340767207,2021-01-08 20:00:00,Dr. Fischer,37,0.25923098336019834,0.7362400648641965,Sentinel-3B,Moderate Cloud,2.8872863708198397,0.0749973018924071
8226,LOC_2341,46.986760213363226,10.387777226959253,2021-01-08 15:00:00,chlorophyll_index,7.403625524810248,7.0632321487599725,index,6.356908933883975,7.769555363635971,Gradient Boosting,0.819636257675173,2021-01-08 21:00:00,CALIBRO_AGENT,17,0.2071203863663421,0.7046505454883205,Sentinel-3B,Light Cloud,0.5642710396760576,0.18564654526392865
6662,LOC_4456,47.90505742968705,9.637278262660569,2021-01-08 01:00:00,chlorophyll_index,7.395856420516097,7.3383551057363885,index,6.60451959516275,8.072190616310028,Linear Regression,0.8634255684898012,2021-01-08 14:00:00,Dr. Wagner,49,0.4379319685247358,0.8884710438907133,Landsat-9,Heavy Cloud,2.7694357249070527,0.1600389511436916
9613,LOC_6959,47.55860601050149,10.271362312215523,2021-01-08 10:00:00,turbidity_index,1.1160001690917152,1.0512280025153917,index,0.9461052022638525,1.156350802766931,Random Forest,0.8208903537921485,2021-01-08 07:00:00,Dr. Fischer,35,0.19996215504394388,0.890390183805908,Landsat-9,Moderate Cloud,1.3947788375916539,0.05556482784962126
5742,LOC_7805,48.001491906143,9.624582256895044,2021-01-08 10:00:00,turbidity_index,5.637255835592789,5.05561757890107,index,4.550055821010963,5.561179336791177,Gradient Boosting,0.8366998204434174,2021-01-08 21:00:00,Dr. Wagner,16,0.5635400495195213,0.8502786186913298,Landsat-8,Heavy Cloud,2.3791234076281973,0.06312623103436975
6879,LOC_5607,48.71320311683724,10.130586819167537,2021-01-08 19:00:00,surface_temperature,3.5733944783082863,2.9269551090938046,°C,2.6342595981844243,3.2196506200031854,Random Forest,0.7675677314247993,2021-01-08 21:00:00,Dr. Wagner,31,0.3915051582380734,0.9456482117829519,Sentinel-3A,Clear,1.7823753989716664,0.17157343174091394
4693,LOC_8856,46.87862743974655,10.72501457915359,2021-01-08 04:00:00,surface_temperature,0.7169611775528669,0.7753011136221212,°C,0.6977710022599091,0.8528312249843334,Gradient Boosting,0.8313567346502327,2021-01-08 08:00:00,Dr. Wagner,28,0.13342026146139505,0.7377754049686037,Landsat-9,Moderate Cloud,1.6699043866179197,0.11216349803051585
4812,LOC_4694,47.966804130330814,9.53007167231113,2021-01-11 09:00:00,chlorophyll_index,5.708625860184241,6.116970105867167,index,5.50527309528045,6.7286671164538845,Neural Network,0.781327882465135,2021-01-11 16:00:00,Dr. Fischer,22,0.5922386408596337,0.9207902695472068,Sentinel-2B,Clear,1.8843140606511615,0.1544040977330542
8419,LOC_1685,47.88798474335002,9.869796650289041,2021-01-11 04:00:00,chlorophyll_index,9.966164768709028,11.278652338751629,index,10.150787104876466,12.406517572626793,Gradient Boosting,0.9165511904916398,2021-01-12 00:00:00,Dr. Wagner,20,0.4504924813936432,0.818375843036807,Landsat-9,Light Cloud,0.886066957540472,0.1129754055156736
9433,LOC_7208,47.260766083414374,9.687831911590655,2021-01-11 20:00:00,chlorophyll_index,7.639789434614873,6.952677729308103,index,6.257409956377293,7.6479455022389145,Random Forest,0.9241775178771773,2021-01-11 04:00:00,Dr. Wagner,36,0.44313588136406323,0.8821125039966734,Landsat-8,Moderate Cloud,2.3932367052053793,0.14513501042453347
658,LOC_8989,48.19838960281643,10.057944657744693,2021-01-11 08:00:00,chlorophyll_index,8.048069400798271,6.82756976719822,index,6.144812790478398,7.510326743918043,Linear Regression,0.7593594840133138,2021-01-11 02:00:00,Dr. Wagner,39,0.5278742858551052,0.8142877581288296,Landsat-8,Moderate Cloud,2.0720609047005807,0.18889954642446732
3586,LOC_1294,47.73673878420127,8.6466798303598,2021-01-11 14:00:00,chlorophyll_index,2.6112134359520387,2.1023143197916325,index,1.8920828878124694,2.312545751770796,Gradient Boosting,0.8795219804808487,2021-01-11 21:00:00,Dr. Fischer,13,0.19234370086198882,0.8645411420249367,Landsat-8,Moderate Cloud,2.61063548125392,0.17647077483025952
1840,LOC_4647,47.439796184369506,10.369730956076639,2021-01-11 19:00:00,turbidity_index,8.12961396127413,7.538970355222563,index,6.785073319700307,8.29286739074482,Neural Network,0.8937667689564326,2021-01-11 04:00:00,CALIBRO_AGENT,11,0.20655730109364712,0.8868864955911199,Sentinel-3B,Light Cloud,0.7829081678149936,0.05096670386296599
5592,LOC_1297,48.04334092215126,10.377111113886274,2021-01-11 04:00:00,turbidity_index,3.1795361693972986,3.205473535835927,index,2.8849261822523347,3.52602088941952,Neural Network,0.8541737486269034,2021-01-11 07:00:00,CALIBRO_AGENT,33,0.6663834404516956,0.8553463054258887,Landsat-9,Moderate Cloud,2.894484503813174,0.14925127143333478
3775,LOC_5059,47.016645530291264,10.902293711591565,2021-01-11 07:00:00,turbidity_index,1.7365801105764922,1.5751731175683519,index,1.4176558058115167,1.7326904293251872,Neural Network,0.7807625097227654,2021-01-11 03:00:00,CALIBRO_AGENT,30,0.14098366981349164,0.8723457086708117,Sentinel-2A,Clear,0.7047292078883254,0.09921374064678527
9010,LOC_7628,48.17069156307821,9.944406392511633,2021-01-11 02:00:00,turbidity_index,2.777393534541126,2.2830088679988823,index,2.054707981198994,2.511309754798771,Neural Network,0.7609753435486618,2021-01-11 13:00:00,Dr. Fischer,27,0.393950923986229,0.9070528312418076,Sentinel-2A,Moderate Cloud,1.4176515987023488,0.051504071431478934
9622,LOC_1630,47.735604255213055,9.541376228455404,2021-01-11 10:00:00,turbidity_index,7.067205368723185,7.904896748862714,index,7.114407073976443,8.695386423748985,Gradient Boosting,0.7724093893168811,2021-01-11 23:00:00,CALIBRO_AGENT,45,0.25664049147656764,0.9238402539266342,Sentinel-3A,Moderate Cloud,0.7805229448769081,0.17548626112593013
2123,LOC_2710,47.5138165883798,9.483449504133485,2021-01-11 02:00:00,turbidity_index,6.374947463699147,7.0965228440210835,index,6.386870559618975,7.806175128423193,Random Forest,0.8189443858330862,2021-01-11 04:00:00,Dr. Fischer,27,0.2875916382411603,0.8852304418633097,Sentinel-2A,Light Cloud,2.295941197517059,0.10823867173203995
476,LOC_6784,47.181584768086175,9.671168418444022,2021-01-11 13:00:00,surface_temperature,8.442647614726278,8.032563152899494,°C,7.229306837609545,8.835819468189444,Neural Network,0.905711533209385,2021-01-11 14:00:00,Dr. Wagner,28,0.6792570564058484,0.9304380367778059,Sentinel-2A,Clear,1.071768884699027,0.07420834375970296
9464,LOC_6676,47.699742947417654,10.78977243935732,2021-01-11 06:00:00,surface_temperature,1.2003322058687094,1.4296888794966935,°C,1.2867199915470242,1.572657767446363,Random Forest,0.8488827114089194,2021-01-11 23:00:00,CALIBRO_AGENT,17,0.19035352909035064,0.8009455769917979,Sentinel-2A,Heavy Cloud,2.788809834517271,0.1616909336127373
9157,LOC_7015,47.71196445814776,9.822325237226451,2021-01-11 07:00:00,surface_temperature,3.438615444762442,3.1992471314574034,°C,2.8793224183116632,3.519171844603144,Gradient Boosting,0.7932182965906864,2021-01-11 20:00:00,CALIBRO_AGENT,39,0.17283703304914577,0.8616428001753726,Landsat-9,Moderate Cloud,0.6305944229354683,0.2882590475385166
4024,LOC_3278,47.89807919405306,10.354934287686527,2021-01-11 05:00:00,surface_temperature,4.986588183307455,4.283667168310225,°C,3.855300451479202,4.712033885141247,Neural Network,0.825330605642835,2021-01-11 16:00:00,CALIBRO_AGENT,26,0.4298571583643641,0.8304101102935564,Sentinel-2B,Moderate Cloud,0.8652649777451361,0.07443197036977071
2502,LOC_3734,47.521225064309064,10.670499680165431,2021-01-11 19:00:00,surface_temperature,5.613372703820664,4.624566954769509,°C,4.162110259292558,5.0870236502464605,Random Forest,0.8625913684974169,2021-01-11 14:00:00,Dr. Fischer,14,0.7685488749904525,0.8475232234640011,Landsat-8,Heavy Cloud,2.7049013599129212,0.1879434079864175
1365,LOC_2554,48.57079528999629,10.128207833281914,2021-01-11 09:00:00,surface_temperature,5.524441945444399,6.366273265968735,°C,5.729645939371862,7.0029005925656085,Linear Regression,0.9280068774674151,2021-01-11 19:00:00,Dr. Fischer,31,0.2128827155552153,0.8197568264655996,Sentinel-2B,Clear,1.528034658292666,0.24983632752808144
9168,LOC_7776,48.067228372864754,9.421226400045338,2021-01-14 18:00:00,chlorophyll_index,9.577361995639508,7.666232307846218,index,6.899609077061596,8.43285553863084,Neural Network,0.7816016577357003,2021-01-14 01:00:00,Dr. Wagner,36,0.1234826002920402,0.8548238126061355,Sentinel-2A,Heavy Cloud,2.7045600236578036,0.2839618181129469
6196,LOC_8149,47.399017254841326,9.793250542462912,2021-01-14 09:00:00,chlorophyll_index,2.9725195510640603,3.1308048466210816,index,2.8177243619589736,3.44388533128319,Gradient Boosting,0.7581392133839508,2021-01-14 05:00:00,Dr. Fischer,10,0.3350119014713444,0.8584016590949669,Sentinel-2B,Clear,1.6475237858660716,0.2697052503151619
2002,LOC_2707,47.50608782849379,10.845714996282144,2021-01-14 09:00:00,chlorophyll_index,5.353319304424902,5.82680076921355,index,5.244120692292196,6.4094808461349055,Random Forest,0.863959925418,2021-01-14 08:00:00,Dr. Wagner,41,0.15893473040021397,0.8616563533265461,Sentinel-2A,Heavy Cloud,1.4932477090643794,0.15272230663450392
5856,LOC_7400,47.981749828905265,9.712715462750955,2021-01-14 03:00:00,chlorophyll_index,9.034092349061702,7.249018199533637,index,6.524116379580273,7.973920019487002,Random Forest,0.8484609132296367,2021-01-14 03:00:00,Dr. Wagner,31,0.4547826236738429,0.8760913890528674,Landsat-9,Clear,2.8588796673280426,0.0532156198231888
598,LOC_6693,47.05421027038664,10.328095655900857,2021-01-14 21:00:00,chlorophyll_index,0.8814020548942957,0.8640487261818822,index,0.777643853563694,0.9504535988000705,Random Forest,0.8771352307884692,2021-01-14 01:00:00,Dr. Wagner,12,0.19827741073173635,0.9268831455938404,Sentinel-3B,Moderate Cloud,1.4647738608344982,0.24361969974981112
1956,LOC_3070,47.85653850376665,9.543894969387349,2021-01-14 17:00:00,turbidity_index,7.5643470743523515,6.213921452754493,index,5.592529307479044,6.835313598029942,Linear Regression,0.7675255387335158,2021-01-14 12:00:00,CALIBRO_AGENT,42,0.7063961049656327,0.7895635630549341,Sentinel-3B,Heavy Cloud,2.97195929394075,0.2557496879181952
6896,LOC_7022,47.919624698217156,10.784269172854628,2021-01-14 15:00:00,turbidity_index,8.438175786424939,6.821389524749998,index,6.139250572274999,7.503528477224998,Linear Regression,0.7523084381089186,2021-01-14 21:00:00,Dr. Wagner,30,0.23638864270947685,0.8155223289529911,Sentinel-3A,Light Cloud,1.8589818593535028,0.18185122324170483
278,LOC_4398,47.314715296393786,10.550097870466479,2021-01-14 14:00:00,turbidity_index,7.282603544100991,8.25973721808636,index,7.433763496277725,9.085710939894998,Gradient Boosting,0.853799921594436,2021-01-14 01:00:00,CALIBRO_AGENT,15,0.4586610750466784,0.9401193714867766,Sentinel-3B,Light Cloud,2.0125413491094033,0.1939349760153085
5876,LOC_4078,47.25034622917132,10.648243308104407,2021-01-14 01:00:00,turbidity_index,0.5615271575395981,0.4671845330736092,index,0.4204660797662483,0.5139029863809701,Random Forest,0.800437972094723,2021-01-14 05:00:00,CALIBRO_AGENT,10,0.5887250815221451,0.8152396441268182,Sentinel-2B,Heavy Cloud,1.8633091178340941,0.18875084667337472
6067,LOC_9867,47.258200527059074,10.572642917288603,2021-01-14 22:00:00,turbidity_index,3.2418464197583803,3.2385914067803343,index,2.914732266102301,3.562450547458368,Neural Network,0.8747447599336658,2021-01-14 03:00:00,Dr. Fischer,42,0.5982728143749867,0.8174418881442055,Sentinel-3A,Moderate Cloud,1.5926662484789573,0.1658431626319734
5320,LOC_2504,47.148005394335065,9.311488915462991,2021-01-14 19:00:00,surface_temperature,8.882071438665067,7.255937568749199,°C,6.530343811874279,7.98153132562412,Gradient Boosting,0.756420014661709,2021-01-14 03:00:00,Dr. Wagner,10,0.19573020774092034,0.9252812472334959,Sentinel-2A,Moderate Cloud,2.7370676897311474,0.17280137942407314
7375,LOC_2367,47.4188541451792,9.459309686605243,2021-01-14 16:00:00,surface_temperature,5.076961965738931,4.436590507878583,°C,3.9929314570907244,4.880249558666441,Gradient Boosting,0.8783459555843801,2021-01-14 07:00:00,Dr. Fischer,48,0.4944185676823245,0.8805361219392368,Sentinel-3B,Moderate Cloud,2.4391585303749093,0.2972469699612891
9923,LOC_2260,47.96234035609583,10.32990326602434,2021-01-14 03:00:00,surface_temperature,0.655551397267624,0.6124844821145551,°C,0.5512360339030996,0.6737329303260107,Linear Regression,0.8199455993351812,2021-01-14 03:00:00,CALIBRO_AGENT,32,0.6094391739268362,0.9307433963272181,Landsat-8,Moderate Cloud,1.2569462269507397,0.26031649397011475
7199,LOC_9673,47.946958064971085,9.61306324584432,2021-01-14 08:00:00,surface_temperature,5.461949550724928,5.576563535491894,°C,5.018907181942704,6.134219889041083,Linear Regression,0.9127491221533581,2021-01-14 19:00:00,CALIBRO_AGENT,28,0.4868679484620494,0.7961529144415109,Sentinel-3A,Moderate Cloud,1.0740249150762131,0.17610761424281463
2121,LOC_7329,48.2222456178339,10.152625047889256,2021-01-16 23:00:00,chlorophyll_index,4.322668751118991,5.04514482180559,index,4.540630339625031,5.54965930398615,Linear Regression,0.8915109414904973,2021-01-16 18:00:00,CALIBRO_AGENT,29,0.19118389295190003,0.8568042681877968,Sentinel-2B,Clear,2.4807935422256233,0.16963035277257127
8026,LOC_8111,48.07549397744689,8.816584300753844,2021-01-16 16:00:00,chlorophyll_index,0.900161059630265,0.7270559890823279,index,0.6543503901740951,0.7997615879905607,Linear Regression,0.901776005685121,2021-01-16 17:00:00,Dr. Fischer,18,0.6451568884082961,0.9497540300070928,Sentinel-2A,Heavy Cloud,2.5313218196492286,0.21097883620331415
2747,LOC_1218,46.669445608699554,10.554180648132329,2021-01-16 21:00:00,chlorophyll_index,4.427039303466869,4.712178689207076,index,4.240960820286369,5.183396558127784,Neural Network,0.7653208097250831,2021-01-16 11:00:00,Dr. Wagner,14,0.34594135236565504,0.8982171319051511,Sentinel-3A,Light Cloud,2.6363687589589064,0.1530020478772703
3500,LOC_3196,47.592363133727645,9.77541765234251,2021-01-16 20:00:00,chlorophyll_index,9.469756537887246,9.790099444367169,index,8.811089499930452,10.769109388803885,Linear Regression,0.8686766987531246,2021-01-16 21:00:00,Dr. Wagner,35,0.5532145099773286,0.8844772613417677,Landsat-8,Moderate Cloud,2.2674415299098243,0.2699155693924544
1050,LOC_5740,47.133746602797096,10.11818231570523,2021-01-16 07:00:00,chlorophyll_index,1.5576907163779576,1.5161735464573138,index,1.3645561918115825,1.6677909011030454,Random Forest,0.7807046724993423,2021-01-16 11:00:00,CALIBRO_AGENT,38,0.3037806798592684,0.9406370473817434,Sentinel-3B,Heavy Cloud,1.161019987749284,0.15649919169915888
4215,LOC_1189,47.137111152274976,9.543408767956901,2021-01-16 04:00:00,turbidity_index,2.4327560169691225,2.082496976188011,index,1.8742472785692101,2.2907466738068125,Linear Regression,0.822532994711283,2021-01-16 14:00:00,Dr. Wagner,41,0.6753113084706314,0.732664399707532,Sentinel-2A,Heavy Cloud,1.6039241192076652,0.2804028198060592
9245,LOC_1204,47.09613839649565,10.24321347258436,2021-01-16 13:00:00,turbidity_index,6.648799558735853,7.944108813547086,index,7.149697932192377,8.738519694901795,Gradient Boosting,0.9388949828855937,2021-01-16 18:00:00,CALIBRO_AGENT,43,0.11761438261294759,0.9150784818194134,Landsat-8,Heavy Cloud,2.7318847725923745,0.18768617873171067
5329,LOC_8357,47.82428306396261,9.517862307793639,2021-01-16 16:00:00,turbidity_index,7.190777629443323,7.302879416836104,index,6.572591475152494,8.033167358519716,Linear Regression,0.8525530278007085,2021-01-16 15:00:00,CALIBRO_AGENT,34,0.21639195444607678,0.779245469459184,Landsat-9,Clear,2.822521776829982,0.1570277317522949
1804,LOC_2259,47.40877538563348,10.5420205141864,2021-01-16 10:00:00,turbidity_index,3.499394861330229,2.874044517663877,index,2.5866400658974893,3.161448969430265,Neural Network,0.8175902027390372,2021-01-16 01:00:00,Dr. Wagner,26,0.13122608102670993,0.7389316652931974,Sentinel-2A,Heavy Cloud,1.5587444599013112,0.06296373616212116
4813,LOC_3467,47.39109621094408,10.611152272078346,2021-01-16 17:00:00,turbidity_index,6.488326301048118,7.223354136491209,index,6.501018722842089,7.94568955014033,Linear Regression,0.804467589332376,2021-01-16 23:00:00,CALIBRO_AGENT,25,0.5537199085286855,0.9027391512141464,Sentinel-3A,Heavy Cloud,1.153817386510367,0.18856800729088413
4549,LOC_9078,47.2116983022296,9.488478667682633,2021-01-16 13:00:00,turbidity_index,0.5189507353139503,0.6225019419296589,index,0.5602517477366931,0.6847521361226249,Neural Network,0.9295049551559851,2021-01-16 22:00:00,Dr. Wagner,18,0.22040876468460446,0.7024596095463862,Landsat-9,Clear,0.7321854311805288,0.2757198210486776
9925,LOC_6581,47.12499705200211,9.3379321669461,2021-01-16 18:00:00,surface_temperature,6.927883831132492,6.046114538192341,°C,5.441503084373107,6.6507259920115755,Neural Network,0.7823710701269283,2021-01-16 13:00:00,Dr. Wagner,42,0.5537535782116256,0.8867916619495296,Landsat-9,Heavy Cloud,2.2338937852833185,0.06645702466139584
1736,LOC_2834,47.769435867465056,10.387077530032595,2021-01-16 17:00:00,surface_temperature,0.5925783545047507,0.614187556371757,°C,0.5527688007345813,0.6756063120089328,Neural Network,0.7553682459649623,2021-01-16 08:00:00,CALIBRO_AGENT,20,0.6924537342861733,0.8822857965707621,Sentinel-3B,Clear,2.436984931131624,0.17471777823707285
3410,LOC_3770,47.42279980286542,9.370467767658111,2021-01-16 02:00:00,surface_temperature,4.0308668323778605,3.814453637008941,°C,3.433008273308047,4.195899000709836,Gradient Boosting,0.7965715460308533,2021-01-16 22:00:00,Dr. Wagner,18,0.7894689769859029,0.9093943542559998,Sentinel-3A,Light Cloud,0.976635641664922,0.22099990659394286
3824,LOC_8633,48.21809232167025,10.157949337971884,2021-01-16 21:00:00,surface_temperature,7.5302008092056605,8.560272684345255,°C,7.70424541591073,9.416299952779783,Random Forest,0.7653794845607383,2021-01-16 13:00:00,Dr. Wagner,17,0.6629161011621945,0.8555809220027965,Sentinel-2A,Moderate Cloud,0.7910035874365241,0.1148600761358672
9798,LOC_3742,47.43868004906209,9.83647137787963,2021-01-16 10:00:00,surface_temperature,5.02767278528065,4.271324592249092,°C,3.8441921330241833,4.698457051474002,Neural Network,0.8915447918688836,2021-01-16 08:00:00,Dr. Wagner,15,0.3285717498227968,0.8122839953927675,Sentinel-3A,Light Cloud,2.2321516231685066,0.16846904083318787
9345,LOC_6798,48.26597989140247,9.833687968006789,2021-01-16 23:00:00,surface_temperature,9.930678329400555,10.020233824449887,°C,9.018210442004898,11.022257206894876,Random Forest,0.857113118919923,2021-01-16 19:00:00,CALIBRO_AGENT,30,0.3424552506173665,0.7234140605437713,Landsat-8,Heavy Cloud,2.9937648479986625,0.2183322200152401
4389,LOC_5275,47.367675989945525,10.492142554042106,2021-01-19 12:00:00,chlorophyll_index,0.47722158141702353,0.3820310755677964,index,0.3438279680110168,0.4202341831245761,Linear Regression,0.8606588069798333,2021-01-19 22:00:00,Dr. Wagner,24,0.18123059418350093,0.7743949672586375,Sentinel-3B,Heavy Cloud,1.0744323466309262,0.2441443579725165
