original_satellite_id,location_id,latitude,longitude,timestamp,variable_name,raw_value,calibrated_value,unit,confidence_interval_lower,confidence_interval_upper,calibration_model,model_performance_score,calibration_date,calibration_operator,ground_truth_points,validation_rmse,validation_r2,satellite_platform,atmospheric_conditions,water_vapor_content,aerosol_optical_depth
3432,LOC_1251,47.71118764935176,9.725873071786403,2024-01-03 08:00:00,surface_temperature,6.639833921977819,6.151771216855844,°C,5.536594095170259,6.766948338541429,Neural Network,0.8636159635597311,2024-01-03 08:00:00,CALIBRO_AGENT,13,0.6345503049603943,0.909288727469773,Sentinel-3B,Light Cloud,1.5136728263712036,0.13578285626315273
9888,LOC_7351,47.45413765388673,9.478035743022232,2024-01-03 04:00:00,surface_temperature,7.261604473589817,6.666199046090621,°C,5.999579141481559,7.332818950699684,Neural Network,0.8348709676653447,2024-01-03 19:00:00,CALIBRO_AGENT,36,0.7063226382774851,0.9125228021341515,Landsat-8,Heavy Cloud,1.6376610303686885,0.28667382815275455
8853,LOC_5384,47.21818265736447,9.00640171990935,2024-01-03 19:00:00,surface_temperature,9.056465911569735,10.62566873069723,°C,9.563101857627506,11.688235603766953,Gradient Boosting,0.787198236115054,2024-01-03 13:00:00,Dr. Wagner,24,0.3354569090460944,0.7291649955913299,Sentinel-3A,Clear,2.2757013320081825,0.16953150671958994
5263,LOC_2948,48.089967211450734,9.030086595236732,2024-01-05 11:00:00,chlorophyll_index,4.835976994705978,4.71821889854875,index,4.246397008693876,5.190040788403626,Gradient Boosting,0.9027808411839193,2024-01-05 14:00:00,Dr. Fischer,22,0.10323887444783766,0.8797336846720805,Landsat-9,Light Cloud,0.823504334026121,0.20847011734094345
6233,LOC_7371,47.87815472064086,10.053370358164448,2024-01-05 09:00:00,chlorophyll_index,1.1558190432788198,1.169365395924718,index,1.0524288563322464,1.28630193551719,Random Forest,0.9171635998280557,2024-01-05 23:00:00,CALIBRO_AGENT,12,0.337433130904654,0.9390552695614546,Sentinel-3B,Light Cloud,2.060436900986472,0.13605732125732234
2162,LOC_2287,46.90080934829348,9.068796207042178,2024-01-05 07:00:00,chlorophyll_index,4.461483031145822,4.798563133151179,index,4.318706819836061,5.278419446466297,Linear Regression,0.9387974279805368,2024-01-05 17:00:00,Dr. Fischer,46,0.5937258058060909,0.935182753229628,Landsat-8,Light Cloud,1.7072603999995786,0.11491879854635685
3700,LOC_2349,46.64796019533346,9.610582539135043,2024-01-05 05:00:00,chlorophyll_index,4.93882867769242,4.669499029228097,index,4.202549126305287,5.136448932150907,Gradient Boosting,0.8459605892680635,2024-01-05 21:00:00,Dr. Wagner,39,0.18017810892105796,0.7954096067002974,Landsat-8,Heavy Cloud,2.1615606304293684,0.09687587667193008
5508,LOC_3506,47.163402977168566,10.573965425721166,2024-01-05 07:00:00,chlorophyll_index,1.6521761175385679,1.4654445552207636,index,1.3189000996986873,1.61198901074284,Gradient Boosting,0.8638647345502135,2024-01-05 15:00:00,Dr. Wagner,25,0.13765782784702882,0.8044145218908302,Sentinel-2B,Light Cloud,1.323884959879859,0.2423083568873149
9996,LOC_9017,47.04154533422295,9.477331025955156,2024-01-05 13:00:00,chlorophyll_index,1.9466669920136082,2.2051552213925443,index,1.98463969925329,2.425670743531799,Random Forest,0.9456148987343922,2024-01-05 20:00:00,CALIBRO_AGENT,13,0.3162831981133702,0.7007415626911021,Landsat-8,Moderate Cloud,1.6449226402280082,0.25826346799487715
8798,LOC_2701,47.659523635809386,10.089814977653598,2024-01-05 05:00:00,turbidity_index,9.334189092825811,10.935636364710557,index,9.842072728239502,12.029200001181614,Random Forest,0.831076430267692,2024-01-05 20:00:00,CALIBRO_AGENT,13,0.309081596501305,0.741300918726223,Sentinel-2B,Heavy Cloud,0.7501839539748616,0.18946877281071178
3422,LOC_3183,47.718178639883,9.582552654768987,2024-01-05 08:00:00,turbidity_index,0.7381711025162732,0.843984847333124,index,0.7595863625998116,0.9283833320664364,Random Forest,0.861180606887127,2024-01-05 05:00:00,CALIBRO_AGENT,44,0.32094799738071444,0.9141645420624971,Sentinel-3A,Moderate Cloud,2.07259414526193,0.18215349374784878
548,LOC_4639,47.1748735305048,9.771431582012987,2024-01-05 21:00:00,turbidity_index,2.722370758135312,2.4763670261085666,index,2.22873032349771,2.7240037287194236,Neural Network,0.7601559041908139,2024-01-05 10:00:00,Dr. Wagner,20,0.5210027384217579,0.9217065270060137,Landsat-8,Moderate Cloud,1.9557814298259741,0.21563120081763365
1956,LOC_9974,47.07722041459517,9.56314523798666,2024-01-05 19:00:00,turbidity_index,3.7057442176718554,3.0475887739319636,index,2.742829896538767,3.3523476513251604,Linear Regression,0.81147930307201,2024-01-05 12:00:00,CALIBRO_AGENT,32,0.4025258093885328,0.8416363508922254,Landsat-9,Clear,1.9182787882240298,0.25553234857724644
2648,LOC_9175,46.99768968538027,9.960079378408949,2024-01-05 15:00:00,turbidity_index,9.578731446303697,9.903986151444064,index,8.913587536299659,10.894384766588471,Random Forest,0.9478162119260892,2024-01-05 04:00:00,CALIBRO_AGENT,29,0.2726187820451039,0.8384695766413537,Landsat-8,Clear,2.3321410252081027,0.21298706491378722
6902,LOC_4904,48.186258448855156,9.396241916606877,2024-01-05 03:00:00,surface_temperature,4.2740011021382385,4.367772679733027,°C,3.9309954117597243,4.80454994770633,Neural Network,0.9203930787136312,2024-01-05 14:00:00,CALIBRO_AGENT,10,0.66051857410094,0.8012376194164076,Landsat-8,Heavy Cloud,2.9880982320858345,0.19974542890653574
9540,LOC_7161,48.07853592439082,9.531058816922934,2024-01-05 01:00:00,surface_temperature,6.104232038817873,5.5091530824014825,°C,4.958237774161335,6.060068390641631,Gradient Boosting,0.9386238281864656,2024-01-05 18:00:00,Dr. Wagner,47,0.5086221987357012,0.7373506418643834,Landsat-8,Light Cloud,2.292217099841567,0.19836116142445082
265,LOC_2784,47.899064335711145,10.511839387056094,2024-01-05 22:00:00,surface_temperature,7.106727730518092,7.018283399005782,°C,6.316455059105204,7.72011173890636,Linear Regression,0.8022256023332309,2024-01-05 19:00:00,Dr. Wagner,48,0.22352434560394235,0.8027834409901863,Sentinel-3A,Moderate Cloud,0.9367582714207021,0.1754961268984772
3984,LOC_7796,47.793855831090276,9.176379845797806,2024-01-05 11:00:00,surface_temperature,3.8139910463181868,3.4741258059334275,°C,3.126713225340085,3.8215383865267705,Gradient Boosting,0.8870480868505124,2024-01-05 01:00:00,Dr. Wagner,22,0.4067506749704666,0.846397443332359,Landsat-9,Moderate Cloud,1.5634938423145153,0.10991161927944225
4562,LOC_1190,47.74951950034502,9.677751048429517,2024-01-05 01:00:00,surface_temperature,0.3257867527028786,0.3147223133043891,°C,0.2832500819739502,0.346194544634828,Neural Network,0.8734310936232805,2024-01-05 20:00:00,Dr. Wagner,31,0.5018924658010575,0.7623049218990174,Sentinel-3A,Light Cloud,0.7900480329021713,0.09947368306973565
4664,LOC_4295,47.999779253706826,11.090744998453482,2024-01-05 06:00:00,surface_temperature,4.966020323940896,4.6854610981408245,°C,4.216914988326742,5.1540072079549075,Neural Network,0.8631317279821403,2024-01-05 02:00:00,Dr. Fischer,38,0.5249850964085522,0.8022207211316379,Landsat-8,Moderate Cloud,1.4844207166184924,0.2734169460019362
4765,LOC_2268,47.813559881958206,9.818504230743189,2024-01-09 19:00:00,chlorophyll_index,5.320274426785732,5.594590081887057,index,5.035131073698352,6.154049090075763,Gradient Boosting,0.8303662031348263,2024-01-09 04:00:00,Dr. Fischer,32,0.2514048497862424,0.7600320672484752,Sentinel-2A,Light Cloud,2.1727247412047053,0.0559736848446412
118,LOC_8120,47.940693495069354,9.772574147006237,2024-01-09 22:00:00,chlorophyll_index,4.001395991592241,3.728157502121513,index,3.355341751909362,4.100973252333665,Linear Regression,0.8183094929180351,2024-01-09 11:00:00,Dr. Wagner,20,0.49879985194319076,0.820505815501554,Sentinel-2B,Heavy Cloud,0.6013317675452069,0.08680168768434922
3357,LOC_7071,47.43581231246631,9.85936975905771,2024-01-09 06:00:00,chlorophyll_index,4.083808091190023,4.863393311309193,index,4.377053980178274,5.349732642440113,Linear Regression,0.7838421992076579,2024-01-09 13:00:00,Dr. Wagner,36,0.19876021588852896,0.8145904690997705,Landsat-9,Clear,1.1147512137142166,0.06551561091208179
1522,LOC_4844,47.63825596025885,10.061224359007547,2024-01-09 03:00:00,chlorophyll_index,2.6544351251869727,2.7879541430815418,index,2.5091587287733876,3.0667495573896963,Random Forest,0.8953059669113417,2024-01-09 14:00:00,Dr. Fischer,47,0.19313661432333248,0.735111034951376,Sentinel-3B,Heavy Cloud,0.953897534174017,0.193267440195166
8916,LOC_2932,47.69643533371189,9.870405635310286,2024-01-09 05:00:00,turbidity_index,4.919128243639172,4.046731255625368,index,3.6420581300628316,4.451404381187905,Gradient Boosting,0.8579656911008139,2024-01-09 16:00:00,CALIBRO_AGENT,13,0.7497321822150611,0.7858126780380414,Sentinel-2B,Heavy Cloud,1.115013819421468,0.0929755573460677
5830,LOC_2484,47.686654991728815,10.47156006064712,2024-01-09 21:00:00,turbidity_index,2.697639453102916,2.7877992106589287,index,2.5090192895930357,3.0665791317248217,Neural Network,0.7973078124150108,2024-01-09 09:00:00,Dr. Wagner,32,0.29314114669663394,0.9061041680615023,Sentinel-2A,Heavy Cloud,2.0639873846208427,0.1842667833838909
1272,LOC_7248,47.54342915018171,10.293627110055233,2024-01-09 18:00:00,turbidity_index,1.8927739347546477,1.5422667984342298,index,1.388040118590807,1.6964934782776528,Linear Regression,0.8921335776426444,2024-01-09 18:00:00,Dr. Fischer,44,0.5560238209410354,0.7206979010071154,Sentinel-2B,Clear,1.9419675457065237,0.27440974608353613
5590,LOC_7464,47.55087665035513,9.66468214680359,2024-01-09 11:00:00,turbidity_index,8.771206019182314,9.171338366653718,index,8.254204529988346,10.08847220331909,Gradient Boosting,0.8837857933503999,2024-01-09 12:00:00,Dr. Fischer,37,0.42924440611253856,0.7099791170503373,Sentinel-3B,Heavy Cloud,0.7685640397904104,0.20848614008226946
8563,LOC_3321,46.846598203282184,9.032407161545446,2024-01-09 14:00:00,turbidity_index,7.091865917847643,6.213607336857986,index,5.592246603172187,6.834968070543785,Gradient Boosting,0.9422790883634595,2024-01-09 10:00:00,Dr. Fischer,41,0.32171591101763164,0.8642017190497522,Sentinel-3B,Clear,1.032535300348036,0.23370084110498546
5934,LOC_7007,47.82652705509563,9.30363181352524,2024-01-09 06:00:00,surface_temperature,5.839829319028827,5.45390886395078,°C,4.908517977555702,5.999299750345858,Linear Regression,0.7539830003622735,2024-01-09 11:00:00,CALIBRO_AGENT,10,0.2830054658388901,0.8733220901191956,Sentinel-2A,Light Cloud,0.9512634503923213,0.18626827924419548
808,LOC_7277,46.896980652773024,9.515479428046277,2024-01-09 06:00:00,surface_temperature,8.92733458101248,9.596621061167214,°C,8.636958955050494,10.556283167283937,Linear Regression,0.7931297086640964,2024-01-09 07:00:00,Dr. Wagner,50,0.7098515508532265,0.7550074218610903,Sentinel-3A,Moderate Cloud,0.7034423844300715,0.15699429142991023
3191,LOC_3390,47.22180054241721,10.542946695669247,2024-01-09 16:00:00,surface_temperature,9.008949609443084,8.551122917063845,°C,7.69601062535746,9.40623520877023,Linear Regression,0.9163100972537357,2024-01-09 15:00:00,Dr. Fischer,28,0.6630593240025708,0.793361206389259,Sentinel-2B,Moderate Cloud,2.380898211265431,0.12270933399314816
3147,LOC_7478,47.72704943999606,9.778035979006074,2024-01-09 23:00:00,surface_temperature,4.33628209428478,5.126436136662609,°C,4.613792522996349,5.639079750328871,Gradient Boosting,0.8261641509092152,2024-01-09 22:00:00,Dr. Wagner,29,0.7225524559812674,0.8018260737410782,Sentinel-3A,Light Cloud,0.9111268609157032,0.2621874218368476
6515,LOC_4059,47.00634867732117,8.9161819254978,2024-01-09 03:00:00,surface_temperature,5.31880463813071,5.415458000005256,°C,4.873912200004731,5.957003800005783,Linear Regression,0.9224808632648471,2024-01-09 21:00:00,Dr. Fischer,39,0.7287189223926218,0.7962211126552372,Sentinel-2B,Light Cloud,1.8957540773202841,0.2933582104488625
1177,LOC_1687,47.61852691767818,10.26065880427277,2024-01-09 19:00:00,surface_temperature,8.945035796000214,10.390998669497424,°C,9.351898802547682,11.430098536447169,Neural Network,0.7719291887961998,2024-01-09 16:00:00,Dr. Fischer,18,0.10140153192146034,0.8997438339195815,Sentinel-2A,Heavy Cloud,2.4186504373577753,0.15917210271920867
9625,LOC_9747,47.37274663692968,9.836771849743664,2024-01-12 18:00:00,chlorophyll_index,9.530452826930883,7.826679110829179,index,7.0440111997462616,8.609347021912098,Linear Regression,0.7773968098172759,2024-01-13 00:00:00,CALIBRO_AGENT,49,0.26744671875596443,0.8425017688728379,Sentinel-3A,Moderate Cloud,1.243211849193501,0.1482206575470782
7375,LOC_2767,48.29194551058137,9.711953958054147,2024-01-12 05:00:00,chlorophyll_index,3.7059623305894998,3.2708220373391694,index,2.9437398336052527,3.5979042410730866,Gradient Boosting,0.8500744104812532,2024-01-12 20:00:00,Dr. Fischer,29,0.29367299651842477,0.7444979218814202,Sentinel-3A,Heavy Cloud,2.0943560889582553,0.21345752529993034
8841,LOC_1730,48.11019200556428,9.361635770683362,2024-01-12 21:00:00,chlorophyll_index,1.1630802603241264,1.2869013012192816,index,1.1582111710973535,1.41559143134121,Linear Regression,0.8016456549935258,2024-01-12 21:00:00,Dr. Wagner,47,0.11080851488739382,0.7018231874844035,Sentinel-3A,Moderate Cloud,2.8849346882710973,0.055660220637646765
4531,LOC_1756,47.42319511750052,10.174641548207827,2024-01-12 20:00:00,chlorophyll_index,4.855968407383652,5.646062073822293,index,5.081455866440064,6.210668281204523,Random Forest,0.8055242592722369,2024-01-12 03:00:00,Dr. Wagner,22,0.5552602640494545,0.7358708643545195,Sentinel-2A,Moderate Cloud,2.848446778673666,0.1030835487157304
8550,LOC_8706,46.83230070367479,9.783478037034957,2024-01-12 18:00:00,chlorophyll_index,0.19861114897377508,0.20462579102733747,index,0.18416321192460372,0.22508837013007124,Neural Network,0.8347370937171409,2024-01-12 12:00:00,Dr. Fischer,45,0.2867946915089488,0.715332052276941,Landsat-8,Light Cloud,1.261436121863729,0.24413666804974793
4097,LOC_3813,47.061368352091066,10.727760706689724,2024-01-12 18:00:00,turbidity_index,9.80583030936523,8.031887669286599,index,7.228698902357939,8.83507643621526,Neural Network,0.9126636243089881,2024-01-12 15:00:00,CALIBRO_AGENT,44,0.642635739314062,0.9355475604413866,Landsat-9,Clear,1.2034412744200944,0.2859328614173705
2654,LOC_1036,47.65855916213716,10.08951077854286,2024-01-12 13:00:00,turbidity_index,8.929222844253687,8.877686433613485,index,7.989917790252137,9.765455076974835,Random Forest,0.7802913147921041,2024-01-12 12:00:00,CALIBRO_AGENT,10,0.4388204287041122,0.7616191958249641,Sentinel-3B,Clear,1.196414217381793,0.11568882716801455
1736,LOC_3284,46.906835761960274,9.833336715313457,2024-01-12 23:00:00,turbidity_index,0.9284961496771468,1.042580682764627,index,0.9383226144881642,1.1468387510410898,Gradient Boosting,0.7525280409599505,2024-01-12 17:00:00,Dr. Fischer,28,0.10374491076202305,0.834047482346446,Sentinel-3B,Moderate Cloud,1.031327303700241,0.27253382944146415
3188,LOC_3035,47.99414571355652,9.483538082773821,2024-01-12 05:00:00,turbidity_index,8.589857271824938,7.552618004221643,index,6.797356203799479,8.30787980464381,Gradient Boosting,0.9347569219880374,2024-01-12 17:00:00,Dr. Wagner,30,0.5932383134407434,0.8789653438751796,Sentinel-3A,Heavy Cloud,2.6287726314662154,0.15343911853767456
6914,LOC_4950,48.144074713546445,9.928858135436442,2024-01-12 23:00:00,turbidity_index,9.951730166236334,11.148557097555278,index,10.03370138779975,12.263412807310807,Random Forest,0.9106248181496358,2024-01-12 03:00:00,Dr. Wagner,38,0.2589638422803203,0.8412746551136846,Sentinel-2A,Heavy Cloud,1.810912131170363,0.05356928332753892
9795,LOC_8167,46.96326417158049,9.541573040097543,2024-01-12 21:00:00,turbidity_index,3.595368113441002,3.0209076138405115,index,2.7188168524564604,3.322998375224563,Neural Network,0.9219172835555384,2024-01-12 19:00:00,CALIBRO_AGENT,42,0.4509740433545891,0.7498630133713785,Sentinel-2B,Heavy Cloud,2.246404835743879,0.06728890790873134
6793,LOC_7910,47.120791289529095,10.34100045737087,2024-01-12 09:00:00,surface_temperature,6.995206745781058,6.383555759019536,°C,5.745200183117583,7.021911334921491,Neural Network,0.9438993824720202,2024-01-12 20:00:00,CALIBRO_AGENT,25,0.6257463031707982,0.9009476915679988,Sentinel-3B,Light Cloud,0.6938200692259819,0.280589275816824
1579,LOC_3908,48.41895303504935,10.38561753692129,2024-01-12 23:00:00,surface_temperature,3.9750419269001167,3.6992095191373453,°C,3.3292885672236108,4.06913047105108,Linear Regression,0.8668751135703484,2024-01-12 04:00:00,CALIBRO_AGENT,49,0.2636359203210239,0.8401041794872234,Sentinel-2B,Light Cloud,1.4405463645137018,0.2972352021978429
7242,LOC_4034,48.109596434676355,10.213054669781705,2024-01-12 19:00:00,surface_temperature,5.822583589981304,6.980677636479541,°C,6.282609872831587,7.678745400127496,Neural Network,0.9446727685235693,2024-01-12 18:00:00,Dr. Wagner,24,0.6982202285762971,0.7747114790897789,Landsat-9,Moderate Cloud,2.3540649820675967,0.10603860290569724
6315,LOC_3597,47.38604914789805,10.209528766308502,2024-01-16 13:00:00,chlorophyll_index,9.36890703896263,8.44783979030108,index,7.603055811270972,9.292623769331188,Random Forest,0.7513165428491998,2024-01-16 07:00:00,Dr. Fischer,38,0.11630859187562148,0.8572602625759501,Sentinel-3A,Heavy Cloud,1.8761362269104935,0.12714376778657183
8471,LOC_9726,48.42333861092262,10.315116807214398,2024-01-16 10:00:00,chlorophyll_index,7.4948174387182585,8.950262424202773,index,8.055236181782496,9.84528866662305,Linear Regression,0.8296961342601756,2024-01-16 13:00:00,CALIBRO_AGENT,28,0.7958603039850584,0.7861590854120376,Sentinel-2A,Clear,2.451990852071647,0.2394609137138996
5248,LOC_6419,47.14083799314003,9.56470859481186,2024-01-16 09:00:00,turbidity_index,8.212186454293539,6.8143583987782,index,6.13292255890038,7.49579423865602,Gradient Boosting,0.9345535102168768,2024-01-16 01:00:00,CALIBRO_AGENT,31,0.7595860825915866,0.7984234199889173,Sentinel-3B,Heavy Cloud,2.6196116553893143,0.16826353885290046
7496,LOC_5830,47.588225587804835,10.003533233892496,2024-01-16 10:00:00,turbidity_index,0.31839122013886945,0.29916750328407055,index,0.2692507529556635,0.3290842536124776,Random Forest,0.9442795190223722,2024-01-16 06:00:00,CALIBRO_AGENT,34,0.6259696943768317,0.8513957028989316,Landsat-9,Light Cloud,2.45556472010564,0.28742594946462297
1513,LOC_8824,47.649255934168934,9.741890676536329,2024-01-16 07:00:00,turbidity_index,8.498768029240713,7.280244044987471,index,6.552219640488724,8.008268449486218,Random Forest,0.8547536460692511,2024-01-16 20:00:00,Dr. Fischer,33,0.2243469764503934,0.8462808459739178,Sentinel-3B,Moderate Cloud,1.4984536844197298,0.2545483549348762
1904,LOC_5735,47.22998148363448,9.380322219999542,2024-01-16 03:00:00,surface_temperature,7.136915346879942,5.797577217624761,°C,5.217819495862285,6.377334939387238,Random Forest,0.9003453046627872,2024-01-16 09:00:00,Dr. Fischer,23,0.12171577238457909,0.7442538570130374,Sentinel-3B,Heavy Cloud,0.747860261236462,0.19237363845451866
2,LOC_1919,47.585988132821754,9.947309552010681,2024-01-16 02:00:00,surface_temperature,5.782809109900153,5.2063078960280995,°C,4.68567710642529,5.72693868563091,Random Forest,0.8292493799027228,2024-01-16 05:00:00,Dr. Wagner,32,0.5933202451270044,0.9123828397694168,Sentinel-3B,Clear,1.4517007509422863,0.27684101533207767
9303,LOC_1575,47.79757011903622,10.829700457874642,2024-01-16 08:00:00,surface_temperature,9.982814864722622,8.42486815220525,°C,7.582381336984724,9.267354967425774,Random Forest,0.9049245551185802,2024-01-16 15:00:00,Dr. Fischer,38,0.16756507244412733,0.8991963582816898,Sentinel-3B,Moderate Cloud,0.8297664286046037,0.153921300544699
5848,LOC_5006,47.44037830232679,9.873214646443035,2024-01-19 08:00:00,chlorophyll_index,4.623525383429493,4.0600225592199575,index,3.654020303297962,4.466024815141954,Gradient Boosting,0.8784693616939707,2024-01-19 22:00:00,CALIBRO_AGENT,12,0.6368676549733211,0.8080532749682405,Landsat-8,Moderate Cloud,2.9011571657858264,0.18089476350255146
4147,LOC_4221,47.00721781449565,9.680066666980121,2024-01-19 02:00:00,chlorophyll_index,1.4514301612002163,1.6409543631162085,index,1.4768589268045877,1.8050497994278294,Neural Network,0.8160806584831768,2024-01-19 16:00:00,CALIBRO_AGENT,45,0.25976952465886083,0.7388698153247079,Sentinel-3A,Heavy Cloud,0.8914273487148762,0.07065670657160238
4406,LOC_4076,47.38365041275784,10.522325870284591,2024-01-19 15:00:00,chlorophyll_index,1.9328888036363878,2.1750063773501385,index,1.9575057396151248,2.3925070150851524,Random Forest,0.9352556161757015,2024-01-19 17:00:00,Dr. Wagner,34,0.6837580837840654,0.7014541579684171,Landsat-9,Light Cloud,1.4077634886547798,0.28875234172617825
5633,LOC_2966,48.13692954591194,10.044129199894305,2024-01-19 12:00:00,chlorophyll_index,7.546762577632353,7.678216556398153,index,6.910394900758338,8.44603821203797,Neural Network,0.8154594703709719,2024-01-19 01:00:00,Dr. Fischer,32,0.7711369985069126,0.8902577862070141,Sentinel-3A,Moderate Cloud,2.0490330710405305,0.12909595387182654
9062,LOC_8343,46.97621958930816,9.925341212620848,2024-01-19 23:00:00,chlorophyll_index,2.627517968360499,2.284764288232874,index,2.056287859409587,2.5132407170561617,Linear Regression,0.9052491197515323,2024-01-19 21:00:00,Dr. Wagner,36,0.5930353420923645,0.855188320943027,Sentinel-3A,Heavy Cloud,2.05393195613832,0.18185541892311452
8929,LOC_6399,47.54799369461921,10.036219331638392,2024-01-19 17:00:00,chlorophyll_index,6.250884692404926,6.05999127404302,index,5.4539921466387185,6.665990401447323,Linear Regression,0.9049818461903719,2024-01-19 01:00:00,CALIBRO_AGENT,18,0.24624078006879993,0.8605047083878663,Landsat-8,Heavy Cloud,1.3358771743493838,0.10745121683032775
2514,LOC_7310,47.25859549206502,9.395281740088413,2024-01-19 12:00:00,turbidity_index,8.358027407945526,7.283370918271672,index,6.555033826444505,8.01170801009884,Gradient Boosting,0.87112741493202,2024-01-19 18:00:00,Dr. Fischer,21,0.4483477307607854,0.8470925259528425,Sentinel-2B,Moderate Cloud,2.5424481559891703,0.14059952758442784
7269,LOC_2919,47.14556241109835,10.002920074190078,2024-01-19 16:00:00,turbidity_index,7.016391409768716,6.452829579489375,index,5.807546621540438,7.098112537438313,Random Forest,0.8646441924124866,2024-01-19 15:00:00,Dr. Fischer,20,0.30153125628535904,0.8972525438307835,Sentinel-2B,Moderate Cloud,1.8881353628501576,0.2892341330677576
4729,LOC_9561,45.979782763176964,9.546824756824513,2024-01-19 14:00:00,turbidity_index,7.94850053446455,8.388012859712966,index,7.549211573741669,9.226814145684262,Neural Network,0.7815795593476246,2024-01-19 16:00:00,Dr. Wagner,18,0.34429807034201665,0.9140636755645836,Landsat-9,Light Cloud,1.5539200849764485,0.27979825513969003
8203,LOC_8844,47.68686145974006,9.936965590988397,2024-01-19 19:00:00,turbidity_index,7.58531212617989,8.851787513959472,index,7.966608762563525,9.73696626535542,Random Forest,0.8186370942122829,2024-01-19 16:00:00,CALIBRO_AGENT,48,0.5672962627084686,0.7478775863728462,Sentinel-2A,Heavy Cloud,1.8455064372211116,0.16564557597206359
2139,LOC_1086,47.182479191283896,9.581975434873291,2024-01-19 04:00:00,turbidity_index,6.653089324819371,7.673773545941562,index,6.9063961913474055,8.44115090053572,Random Forest,0.9088785034574176,2024-01-19 16:00:00,Dr. Fischer,37,0.6412944683030936,0.7989969003827682,Landsat-9,Moderate Cloud,2.9271826361612843,0.21509309979482838
