satellite_name,sensor_type,acquisition_date,latitude,longitude,pixel_size,ndvi,surface_temperature,reflectance_blue,reflectance_green,reflectance_red,reflectance_nir,chlorophyll_index,turbidity_index,cloud_coverage,quality_flag,lake_name,atmospheric_correction,radiometric_calibration,processing_level,data_center,download_timestamp,file_size_mb,compression_ratio
Sentinel-3B,OLCI,2023-02-06,47.65987149638733,9.174289367152928,30.0,0.10782627112715679,-1.2889253387221267,0.031444708582810385,0.05044036759722358,0.03176857783391563,0.09821315698985314,3.306604854367685,1.9436196539793884,33.222782568788446,1,Bodensee,Partial,Legacy,L3,ESA,2023-02-06 11:25:25.600470,93.86787991278285,0.7129231527788868
Sentinel-3A,OLCI,2023-02-08,47.65877930394138,9.175094296942081,30.0,0.11393808917426608,-6.838411283357324,0.04912803272411805,0.057357664512659376,0.038551815831904285,0.09109293702337815,2.2150610735063325,1.2872444340175426,47.16485812093394,1,Bodensee,Applied,Recent,L2A,ESA,2023-02-08 11:46:01.549448,271.30026721922485,0.8043954396126146
Sentinel-3A,MSI,2023-02-10,47.65854990042574,9.175743577317578,10.0,0.11370762516735257,-9.203948390876597,0.03551278304038097,0.037675540569879984,0.04508736614605474,0.08619591233412906,3.596742211528528,2.1148600975234038,63.77105749274409,1,Bodensee,Applied,Recent,L1C,EUMETSAT,2023-02-10 17:08:45.810311,253.93337736300236,0.851684554003884
Sentinel-2B,OLI,2023-02-12,47.65794526546342,9.17535078507367,20.0,0.07629493490603506,-8.613752277371368,0.05488456255189533,0.05488270183618137,0.03533796528660406,0.08918223375395391,2.9611222725134145,1.732152697948879,58.65326331549652,1,Bodensee,Applied,Recent,L1C,NASA,2023-02-12 11:45:56.313014,251.198900857628,0.762310618102185
Landsat-9,OLI,2023-02-15,47.658535327215134,9.175702411691185,30.0,0.09459284120907636,-10.667328311095519,0.0531463444272081,0.05968088614500305,0.04805690652133903,0.07272418535439272,2.129146675344871,1.2310755969469334,40.48264978393779,1,Bodensee,Partial,Standard,L2A,DLR,2023-02-15 23:01:00.857591,264.87602983676766,0.8041278323020534
Sentinel-3B,OLI-2,2023-02-17,47.659417652724,9.175669121409456,10.0,0.1787741977482391,-4.835429896092119,0.050899668280635635,0.056352271453896735,0.03332010196929319,0.073903566330586,2.9806876414435464,1.740815468970091,35.54455589595584,1,Bodensee,None,Legacy,L2A,DLR,2023-02-17 14:15:35.345812,428.9569305245248,0.7327188315476145
Sentinel-2A,OLCI,2023-02-19,47.658240437841904,9.175510911845707,10.0,0.17190271521280542,-6.072732037787737,0.039785059331067525,0.04699450349895054,0.043785984803196384,0.06730822541005207,2.559558413398457,1.487016036610345,21.209872182278858,1,Bodensee,Applied,Standard,L2A,DLR,2023-02-19 22:30:17.409460,91.2840107754516,0.8978520460411809
Sentinel-2A,OLCI,2023-02-21,47.65899646742791,9.175716290162427,10.0,0.11014359286004557,-10.836621246939412,0.030006426529434492,0.040637010716207504,0.045972927529451875,0.08378560308184924,3.0705161076902865,1.7925328994250314,44.19888539349143,1,Bodensee,Applied,Standard,L1C,DLR,2023-02-21 14:51:49.238066,325.1747219132163,0.8234012581479856
Sentinel-3B,OLI-2,2023-02-25,47.658618591332,9.174799030656468,20.0,0.12508339894606327,-10.272994920377949,0.04467761072367777,0.043903886239347746,0.03894307138210868,0.07009054842388941,2.6010584116865942,1.5089401367050492,77.56802622289328,1,Bodensee,Partial,Standard,L2A,ESA,2023-02-25 12:11:44.669337,459.2795363698283,0.7061059099487773
Sentinel-2B,OLCI,2023-03-02,47.6588571649331,9.174702062062476,20.0,0.14860017390144403,-12.466756914710155,0.037887446374887716,0.04744688008792503,0.04294496534593899,0.09866639894145293,2.09615905443319,1.2039843089693347,30.420077954789807,1,Bodensee,None,Recent,L3,NASA,2023-03-02 08:13:29.782143,295.1947473407621,0.8293024910066752
Sentinel-2A,MSI,2023-03-04,47.65853491348458,9.174672391992807,30.0,0.16398332966742812,-13.096312883740902,0.05035109842116081,0.05803684548239517,0.039270243892155436,0.0842413839620725,3.1424678676395152,1.83108492209498,42.94186945098354,1,Bodensee,Applied,Standard,L1C,ESA,2023-03-04 17:35:10.848642,376.0891983482791,0.8817115849005333
Sentinel-3B,OLCI,2023-03-08,47.65855979094637,9.174251732220506,10.0,0.060846800314851145,-6.6761007838821715,0.0368744461090535,0.05740356278069051,0.035769337856729824,0.0927586964588564,2.8630693613733964,1.6622898058953959,78.21699994198264,1,Bodensee,Applied,Legacy,L1C,EUMETSAT,2023-03-08 13:48:52.706753,89.45160058045288,0.7381217389853396
Sentinel-3B,MSI,2023-03-12,47.658543864884095,9.174986774202104,30.0,0.06420287162085161,-6.108894117039618,0.042369955332884,0.05149985284576027,0.03257363524709617,0.07520856354770394,3.276938983675351,1.9097444412024782,36.779317951077914,1,Bodensee,None,Standard,L2A,NASA,2023-03-12 18:01:43.494136,425.32913587858,0.7081402373163884
Sentinel-2A,MSI,2023-03-15,47.65910046389407,9.174341878674978,30.0,0.07250139751157836,-9.145277757312195,0.04350551212322551,0.045323765129283,0.047840997426588885,0.1032216630287277,2.918728168895187,1.6943596968880454,74.50253373524006,1,Bodensee,None,Recent,L2A,NASA,2023-03-15 03:13:37.609981,476.21107465205114,0.8181172001560351
Sentinel-2B,MSI,2023-03-19,47.65837928268146,9.17543303056575,30.0,0.10216900546652863,-14.369475555412706,0.04553446591429489,0.036437583770773975,0.030546038678552642,0.07707864319858512,2.7726829819397554,1.6063800309966716,53.9374002660191,1,Bodensee,Partial,Legacy,L2A,EUMETSAT,2023-03-19 01:28:58.364995,311.0828485698919,0.7733573116042269
Landsat-8,OLCI,2023-03-21,47.65896800764816,9.1742816547798,10.0,0.11698495770902678,-9.527054459588564,0.04742674276566679,0.049362574068392534,0.04524950110723089,0.06392782557165026,2.0701698458141946,1.1848071329908652,49.3349194584087,1,Bodensee,Applied,Standard,L1C,ESA,2023-03-21 18:15:27.356431,267.01293472319026,0.8858439115519767
Sentinel-3B,OLCI,2023-03-26,47.65934085430071,9.17421240140368,30.0,0.16533571299436362,-12.825388741044595,0.045508107951143545,0.043253445180846145,0.04208217617008084,0.07042123518743132,2.3802141060112,1.3709961877928387,38.577084946072205,1,Bodensee,Applied,Legacy,L1C,EUMETSAT,2023-03-26 20:21:15.606015,337.7545885151951,0.8717987081734648
Landsat-8,MSI,2023-03-31,47.658926800557985,9.175984390845258,30.0,0.13432198085593508,-8.073860029361889,0.03534763301052015,0.03532887210310257,0.03161392322891285,0.08027397385892128,2.2343486634305654,1.2841023880202365,22.6896126049802,1,Bodensee,Applied,Standard,L3,ESA,2023-03-31 17:49:40.157649,181.39228991917992,0.7911524735111176
Landsat-9,MSI,2023-04-05,47.65899650889404,9.175326819733675,10.0,0.13491447546247332,-10.800784158578121,0.03358953217309002,0.05018709517330214,0.02877815193873946,0.07817972905826277,2.227026845256934,1.2807930992540713,33.00924139735369,1,Bodensee,None,Recent,L2A,NASA,2023-04-05 08:05:45.001787,341.93730152092866,0.7297337304666686
Sentinel-2A,MSI,2023-04-07,47.65920865955023,9.174628066806958,30.0,0.13947721211894215,-11.538717935385616,0.03238253770914916,0.0380560129914347,0.04646029722098064,0.061386514096940764,2.7768654571829736,1.611256436860991,30.728598145296083,1,Bodensee,None,Recent,L2A,ESA,2023-04-07 01:53:09.494921,290.18472375581933,0.8440286824160782
Sentinel-3B,MSI,2023-04-10,47.658659356413594,9.174123645284297,10.0,0.07546661176287306,-15.228040268776056,0.04499369071551322,0.05937367749229103,0.028219104146413876,0.06172651799562625,2.4239204585309433,1.400463381626884,47.81322252240291,1,Bodensee,Applied,Recent,L1C,ESA,2023-04-10 12:14:24.934941,461.2258146515577,0.747911404215906
Landsat-8,MSI,2023-04-14,47.65895604280599,9.174426380764276,30.0,0.16484406594790174,-11.965868512920455,0.04191877585866938,0.04170035486765166,0.0332029059453549,0.09504881767874607,3.383702659174979,1.9778766957651541,35.21290056121602,1,Bodensee,None,Legacy,L3,ESA,2023-04-14 03:44:01.580662,480.7893147095558,0.7164877294480233
Landsat-9,OLCI,2023-04-19,47.65849011144009,9.175765546657043,30.0,0.1072534430451603,-10.756159171487575,0.04320900625342353,0.05019524669040329,0.04616971296950187,0.09043831893686038,3.199925007069763,1.869923971368409,26.80071737106414,1,Bodensee,Partial,Standard,L2A,NASA,2023-04-19 15:34:26.502749,217.8586204164034,0.7037189412813921
Sentinel-2B,OLI-2,2023-04-24,47.65889327576088,9.1744785087916,10.0,0.05029147879267382,-5.131055377818737,0.049472116817410754,0.041206158166908285,0.02803980418516692,0.08914220758012728,2.6386751817558047,1.5358983350202013,35.40645192906314,1,Bodensee,Applied,Standard,L3,EUMETSAT,2023-04-24 20:37:22.660860,287.5857562019234,0.7486411367839692
Sentinel-2B,OLCI,2023-04-26,47.65797836278934,9.174940633398565,30.0,0.09677053884586256,-10.265926595545686,0.04480890318869547,0.037922327860283774,0.044636531529967265,0.07745494124592067,3.5444254492043106,2.080548689630525,21.357440887864733,1,Bodensee,None,Legacy,L1C,NASA,2023-04-26 06:18:07.108339,254.31223372695135,0.7275900068655833
Landsat-9,MSI,2023-04-29,47.658352622454146,9.175252972839576,10.0,0.17900002475991583,-2.978522334760555,0.039012449636449356,0.04704910324939972,0.028563561294093886,0.07238662497746066,2.5480034646939647,1.484609786137729,26.118814720870095,1,Bodensee,Applied,Recent,L1C,NASA,2023-04-29 09:41:25.684174,295.79065309104885,0.8933800278632751
Sentinel-2A,OLI-2,2023-05-04,47.65872629490008,9.175307798452941,20.0,0.0891775280106272,-5.554181686535848,0.03303715930152464,0.05773944811157471,0.03916260393267479,0.096314108103141,2.1447369310645867,1.2461315112989104,40.9712564586152,1,Bodensee,None,Recent,L1C,EUMETSAT,2023-05-04 20:22:03.384998,400.54240340746617,0.8038136096458436
Sentinel-3A,MSI,2023-05-09,47.65864654470597,9.174775229251185,10.0,0.13004862896163316,-4.629750841190262,0.044261374222024884,0.05123670068870881,0.04744039795614545,0.08975531676047031,3.3607289521196786,1.9795497563709812,67.88671668817008,1,Bodensee,Partial,Legacy,L1C,NASA,2023-05-09 15:36:52.924190,372.8465414607179,0.8387044166688354
Sentinel-3B,OLI,2023-05-11,47.65864388307232,9.174286576474909,20.0,0.09479470068438262,-4.791712964148513,0.047195281119120136,0.03585712470613076,0.04439576624710452,0.10326929148081715,2.57771628236795,1.511360695943877,67.07574388925761,1,Bodensee,Partial,Recent,L2A,ESA,2023-05-11 22:44:47.151359,317.35863886153146,0.7254415365076029
Sentinel-3B,OLCI,2023-05-14,47.659185688928076,9.174775452204708,20.0,0.16862483970746528,-0.43397772663538037,0.05234050701113764,0.058337019881000596,0.04092872922375637,0.07406820000447707,3.4410273698679825,2.0318649221645715,29.194601397892548,1,Bodensee,Applied,Recent,L1C,ESA,2023-05-14 12:52:50.053770,340.3994387958226,0.7476053230053634
Sentinel-2A,OLI,2023-05-16,47.65902351637256,9.175035064210713,30.0,0.13266010612904697,-2.6843151598989827,0.04470534786740875,0.05774709405955322,0.04838330386944642,0.07051507759235325,3.5724652643387644,2.1124629814577056,43.16248573326653,1,Bodensee,None,Recent,L2A,EUMETSAT,2023-05-16 20:29:16.528644,158.74500886707276,0.7464139286361586
Landsat-9,OLI-2,2023-05-20,47.65949481141111,9.174047717444095,20.0,0.17725604836861747,-7.328767276994913,0.03323595690345184,0.055911512056816645,0.041201898577242185,0.08894637932586187,3.0374353754654817,1.795043066697469,74.0795059437852,1,Bodensee,None,Recent,L1C,EUMETSAT,2023-05-20 10:37:51.011095,327.4761007108507,0.8154348550993504
Landsat-8,OLI-2,2023-05-22,47.65950498791361,9.174735785261074,30.0,0.16320100101162902,0.24942764159639408,0.030998040270556828,0.038542004789251745,0.04178835780381103,0.09897031779830426,3.1542508196259065,1.8669907647805133,37.58467948589942,1,Bodensee,Applied,Standard,L3,ESA,2023-05-22 17:03:21.603449,122.19668517254266,0.8760595716066903
Landsat-8,MSI,2023-05-24,47.65788091483986,9.174764006777226,30.0,0.09684308949506447,-1.1236581327356205,0.037512062812771106,0.05723448572077701,0.036416724350432285,0.06767246183317863,2.8473729033603283,1.6847591400305886,61.030101097596166,1,Bodensee,Applied,Standard,L1C,DLR,2023-05-24 16:35:07.802010,484.1126394615831,0.8666849671031724
Sentinel-3B,MSI,2023-05-28,47.65956945225876,9.174970986757767,20.0,0.08053136409505379,-0.22527922792151128,0.05113896267251064,0.045825112485535786,0.03389057911803339,0.08610327422192132,2.928273943242043,1.7371910690220114,51.835393310037816,1,Bodensee,Partial,Standard,L1C,ESA,2023-05-28 01:34:36.986116,466.138670017817,0.8958591826396418
Landsat-9,OLI,2023-06-01,47.65907370526171,9.174881719534158,10.0,0.09088663245312906,5.680801451624257,0.05405286097799772,0.03600079578078582,0.03643588449736722,0.10828951908649537,4.3712888820538645,2.607010643427768,25.56213621373185,1,Bodensee,Applied,Standard,L2A,EUMETSAT,2023-06-01 18:02:20.601350,259.49408016304073,0.778315646295167
Sentinel-2A,OLCI,2023-06-04,47.65920599246098,9.17533243583693,10.0,0.09307689891449274,2.446547649458816,0.03455776303794844,0.055585389153070895,0.043281880015805,0.08556263269305861,3.3964075785209533,2.025156698570958,0.9650175439258213,1,Bodensee,Applied,Legacy,L3,ESA,2023-06-04 17:42:46.951625,451.6137610061612,0.8070985466975877
Sentinel-2B,OLI-2,2023-06-08,47.65901862409578,9.174821069803611,20.0,0.0525145022711513,0.7962906561966614,0.05191260658273912,0.035930814972788244,0.03400058534517776,0.10621878204510937,4.033593486600644,2.411641613095025,30.95400091439157,1,Bodensee,None,Recent,L3,NASA,2023-06-08 14:51:12.661567,460.74024038217885,0.731799869060976
Sentinel-2A,MSI,2023-06-13,47.658990502037156,9.175048598334598,20.0,0.10151394532072863,6.349691039447471,0.05277215454171903,0.05714355007579458,0.038427937058109346,0.07117954077499387,4.559912877159091,2.7327403472839533,5.072422237746639,1,Bodensee,None,Recent,L2A,EUMETSAT,2023-06-13 09:14:03.595642,324.90053502885723,0.7048336822434996
Sentinel-3B,OLI-2,2023-06-16,47.65818873071632,9.17495408445996,30.0,0.1365274068971502,6.371326911419991,0.035431768886171444,0.04649335141734055,0.03207719945027504,0.10052025823145871,4.002415608932731,2.401459372478801,15.271234428027292,1,Bodensee,None,Recent,L1C,EUMETSAT,2023-06-16 13:58:11.657573,145.79550972007104,0.8874542643023772
Landsat-8,OLCI,2023-06-20,47.66002662876328,9.175646317720068,30.0,0.16245537260305748,9.650327880551522,0.032391772852322365,0.05157678134462766,0.04885006624186515,0.10454848147314044,3.582180620574969,2.15362909491401,9.563938089797643,1,Bodensee,None,Legacy,L2A,NASA,2023-06-20 01:12:58.361768,149.63298004530304,0.7868804301497752
Sentinel-3A,MSI,2023-06-23,47.65857042853147,9.174246639710377,30.0,0.09525416433086695,5.084844381344968,0.04323372824161112,0.05406822259862724,0.02804830940332848,0.10690227590896606,4.661999540563887,2.8047579593870786,15.665377651510433,1,Bodensee,Applied,Recent,L2A,DLR,2023-06-23 06:40:22.620598,486.2065002883568,0.7489671331232448
Landsat-8,OLI,2023-06-27,47.65843099062765,9.17569162628727,30.0,0.1177174911047637,11.334229964520613,0.05398538749310039,0.03741321859911076,0.046458858120623545,0.07809836511438407,4.238350026902409,2.5548744925714,13.30057277806548,1,Bodensee,Applied,Standard,L3,NASA,2023-06-27 04:02:24.653457,328.9457651457927,0.8746154564076536
Sentinel-2B,OLCI,2023-06-29,47.65800210383721,9.175161275836281,30.0,0.07568122135354773,13.895643121601257,0.037525910544181196,0.046442655873933925,0.03647314126020698,0.07680850780772033,4.514802246963276,2.7228887271894675,12.895750071054216,0,Bodensee,Partial,Standard,L3,DLR,2023-06-29 23:05:01.162505,484.8163366350937,0.8969588339338388
Sentinel-3B,OLCI,2023-07-03,47.65841846301698,9.174270776978476,30.0,0.17266058456528266,11.236579811404324,0.04294752717772883,0.048792295031632786,0.03020882448265145,0.08294305854590793,3.8495244549329475,2.327974725101531,37.16292471082783,1,Bodensee,Applied,Standard,L3,NASA,2023-07-03 08:41:18.402057,241.47890574564366,0.880343674823987
Sentinel-3B,OLI-2,2023-07-08,47.6585444681283,9.175362501574856,20.0,0.11007799122633374,10.192586667996935,0.054305729578476916,0.050869495353350946,0.04197928511118411,0.0713390391615876,5.135612057155239,3.104855082834758,12.341629860266412,1,Bodensee,None,Standard,L1C,EUMETSAT,2023-07-08 02:16:04.133192,265.9231216501753,0.7807816324081153
Sentinel-2A,MSI,2023-07-12,47.65848159566777,9.17596793902924,20.0,0.050312708059146664,14.486817701391418,0.03930099758272512,0.043478436346484683,0.02670478495650296,0.07044221637756504,4.44992639600039,2.697531330460693,30.020527114158348,1,Bodensee,None,Standard,L1C,NASA,2023-07-12 02:15:35.528506,237.03130719946347,0.8851624637237053
Sentinel-3A,OLCI,2023-07-16,47.66012593294874,9.174431306272952,30.0,0.06708204979996549,17.33788498795854,0.050518847833263436,0.04931059527439294,0.03735003940559146,0.09023377818960024,4.115767230237129,2.5010183770260697,6.902115388788812,1,Bodensee,Partial,Legacy,L1C,NASA,2023-07-16 06:26:58.565766,330.1657796771071,0.8847100928679928
Sentinel-3A,OLI-2,2023-07-18,47.65852356781726,9.175311957603396,20.0,0.1216175712453467,19.470471648995268,0.03138900516773938,0.05174693033306425,0.027011625737195635,0.08546718690329476,4.892840088955471,2.969208033100407,30.006805331002283,1,Bodensee,None,Legacy,L2A,ESA,2023-07-18 05:50:19.905298,271.41537850780804,0.7880151811330169
Sentinel-3A,OLCI,2023-07-23,47.658945343396326,9.175024342562821,30.0,0.07033303229795754,18.21114370215553,0.03448566454429259,0.05958897945170653,0.035871677508441856,0.09971881304328492,4.754291989366131,2.890793352201498,19.520623627057777,1,Bodensee,Partial,Recent,L1C,EUMETSAT,2023-07-23 22:32:25.365413,127.09464001138136,0.8876130199775583
Sentinel-3A,MSI,2023-07-25,47.65863426097599,9.173938973033867,10.0,0.08607277532242574,16.66345761244665,0.046780816294262964,0.046135696640163905,0.02954109607533411,0.09705717023072893,4.645405505303846,2.8272809973179176,28.731633046214004,1,Bodensee,Applied,Recent,L3,EUMETSAT,2023-07-25 06:12:32.374660,348.4165385153452,0.8220672401112359
Sentinel-2B,MSI,2023-07-30,47.658772669699026,9.174602715871726,30.0,0.17224291567382138,21.66175914214921,0.05217649195319472,0.03732505381265447,0.04921865076073342,0.09977055306944196,4.7078458529374165,2.8691098428896926,6.486984838141203,1,Bodensee,Applied,Recent,L3,EUMETSAT,2023-07-30 22:42:56.027936,76.23416790168051,0.816428232089693
Sentinel-3B,OLI,2023-08-01,47.65914512666801,9.175356332987336,10.0,0.08873264572444056,22.363366406531377,0.04173932059723615,0.040400826052609376,0.03451889576068707,0.10892008368209267,4.859029380166379,2.961486701576721,21.30298946690509,0,Bodensee,None,Recent,L2A,DLR,2023-08-01 13:22:28.170913,467.52002742308025,0.7553465041973522
Sentinel-3A,MSI,2023-08-06,47.65839121279458,9.17469421210854,20.0,0.1579595575555711,21.225286880455286,0.04988812084517307,0.035038660822895557,0.04110367478752058,0.06921576275983315,5.814546165105324,3.5387485692802625,17.331346569285895,1,Bodensee,None,Recent,L3,DLR,2023-08-06 23:57:25.084840,346.75498760605797,0.8207734949856657
Sentinel-2A,OLCI,2023-08-08,47.659328465361526,9.175295716020873,20.0,0.07635124600439674,18.049964971709045,0.03274425906772112,0.035910400401089816,0.04150296402081268,0.08251081054768399,5.665303682392756,3.450692856775495,34.51365926848256,1,Bodensee,Partial,Recent,L3,ESA,2023-08-08 17:24:35.288170,159.7298468624532,0.8542162100465295
Sentinel-3B,MSI,2023-08-11,47.65880261983326,9.174938045525064,20.0,0.16495912122800702,21.032133065004132,0.04395685961734248,0.03914104857506495,0.03343337795089871,0.08371688933891953,5.2048952355912075,3.1765794510003476,14.571397888844192,1,Bodensee,None,Legacy,L3,DLR,2023-08-11 22:09:56.327213,392.7795480492531,0.7735193189737911
Sentinel-3A,MSI,2023-08-14,47.65849654195259,9.175972946806569,20.0,0.11995613006716142,23.42515349607619,0.041725449878666346,0.04296230147104703,0.049642424094018145,0.07434339648924576,4.9775985465259405,3.0422044681441167,30.10959871732389,1,Bodensee,Partial,Standard,L1C,NASA,2023-08-14 19:20:54.324847,128.8126335497464,0.8179179550219075
Sentinel-2B,OLCI,2023-08-16,47.65849279400339,9.174906838899414,10.0,0.13168214675298862,24.5696682353452,0.03180509798305929,0.04855659078522888,0.047954200634993394,0.09115408273745873,5.133576451898935,3.1370524510314226,33.059612560559984,1,Bodensee,Partial,Legacy,L1C,NASA,2023-08-16 22:10:06.419740,159.76333928214297,0.8834413072337002
Sentinel-2A,MSI,2023-08-21,47.65906197909145,9.174489723022484,30.0,0.16569218443059966,25.653961444021224,0.03699271809485898,0.04953640368585563,0.03850047585686444,0.062336459945669526,5.026417027194502,3.0756397297582474,33.666044406125344,1,Bodensee,None,Recent,L2A,DLR,2023-08-21 07:44:06.997270,352.2765215532761,0.7017264843752394
Sentinel-3A,MSI,2023-08-24,47.65866432503545,9.174419170675572,10.0,0.13693463243582815,26.142036336438924,0.04669515661033043,0.05273915023252933,0.04356494385657428,0.10695707712121456,5.745826019823804,3.5088228423172962,20.886034228926945,1,Bodensee,None,Recent,L3,ESA,2023-08-24 22:07:16.724278,118.39884796961633,0.8620337710758619
Sentinel-3A,MSI,2023-08-27,47.658239998411965,9.174578067936643,30.0,0.10507909789077977,24.442790805195656,0.04619477294114285,0.05388746351470669,0.04286657331262709,0.08610034219650604,5.609974421298309,3.4287004776382064,5.637383110079677,1,Bodensee,Partial,Standard,L3,NASA,2023-08-27 12:16:42.591982,159.15630610886933,0.8219149439974542
Sentinel-3A,OLCI,2023-08-30,47.6596129101322,9.175187255731903,10.0,0.13170091866251177,27.795280374223132,0.04711988709786251,0.04811288949652167,0.03672920162598409,0.080914814087345,5.682180860312546,3.473260110434725,22.176099765201535,1,Bodensee,Partial,Recent,L3,DLR,2023-08-30 04:20:37.744047,199.40738317295293,0.807621314316814
Landsat-8,OLI-2,2023-09-01,47.65927556246113,9.174550859188336,20.0,0.1449641345064018,27.21401723756333,0.053135456064420786,0.042848838361628165,0.04521677716545748,0.06116858295177429,5.294372202335553,3.2413122148930134,8.902421355283261,0,Bodensee,Applied,Legacy,L3,ESA,2023-09-01 02:20:16.654497,215.25439747614178,0.8170585422322149
Landsat-9,MSI,2023-09-06,47.659094657024625,9.175010114848511,30.0,0.1723963738403437,27.268128810675098,0.05310403044475049,0.04891072565884239,0.02802666253390757,0.09854662151805262,5.63581902469223,3.447714422715428,29.397451753097826,1,Bodensee,None,Recent,L3,NASA,2023-09-06 20:30:50.077928,295.6865580049895,0.8461776210323512
Landsat-8,OLI,2023-09-10,47.65836409611641,9.175254705345443,20.0,0.10625155778684042,30.423779861923727,0.03692363606183012,0.04588289858868,0.025081021281012205,0.06847278532050652,5.14794734194318,3.1558949134762644,50.31314468928211,1,Bodensee,Applied,Recent,L2A,EUMETSAT,2023-09-10 03:39:15.361599,245.2015248759595,0.7974971993957518
Sentinel-2A,MSI,2023-09-14,47.658268075347785,9.174337584229512,10.0,0.060300511821111166,27.70931823089229,0.045287344834885085,0.043779494265011466,0.03735831089791301,0.06826183816056303,5.389505586187772,3.3014408144749137,78.53834367129943,1,Bodensee,Applied,Recent,L3,DLR,2023-09-14 20:15:10.205565,277.8663912039623,0.784196432138694
Landsat-8,OLI-2,2023-09-19,47.65939736985262,9.174304567343368,30.0,0.12262063118855909,29.827592287783038,0.049210612905515316,0.03848039971426606,0.046944857900297884,0.07505687418846277,5.9100717135107645,3.614128513180598,51.986170517060344,1,Bodensee,Partial,Recent,L1C,EUMETSAT,2023-09-19 01:56:49.049296,114.02836583202192,0.8356588925154534
