location_id,latitude,longitude,timestamp,variable_name,value,unit,data_source,confidence_score,harmonization_method,harmonization_date,harmonization_operator,validation_status,cross_reference_id,metadata_version
LOC_8748,47.37178602023543,9.771132323582036,2020-01-03 14:00:00,dissolved_oxygen,6.139587322190896,mg/L,LfU-HE,0.8164013830885603,Format Standardization,2020-01-03 03:00:00,Dr. Schmidt,Validated,REF_57813,v3.6
LOC_7872,47.01052249581725,10.61557618095187,2020-01-03 19:00:00,dissolved_oxygen,0.8751906800980251,mg/L,UBA,0.8714603774334752,Temporal Alignment,2020-01-03 15:00:00,Dr. Müller,Validated,REF_20657,v1.0
LOC_9421,48.24161564373114,10.003190860663674,2020-01-03 17:00:00,dissolved_oxygen,8.11518560854574,mg/L,LfU-BW,0.9668241351825162,Temporal Alignment,2020-01-03 07:00:00,Dr. Schmidt,Under Review,REF_11879,v1.1
LOC_2098,47.198105589353865,9.638338177630247,2020-01-03 21:00:00,ph,9.035043724845343,pH units,LfU-RP,0.8157160344330243,Format Standardization,2020-01-03 21:00:00,Dr. Schmidt,Validated,REF_52073,v3.8
LOC_7614,47.087839681335424,10.998919406487161,2020-01-03 10:00:00,ph,7.9042716325868225,pH units,UBA,0.8801477319761095,Quality Filtering,2020-01-03 11:00:00,Dr. Schmidt,Validated,REF_17135,v2.2
LOC_8985,46.971976047907766,9.497376525235577,2020-01-03 05:00:00,ph,5.1545451018980275,pH units,UBA,0.8601230991491651,Temporal Alignment,2020-01-03 09:00:00,HOMOGEN_AGENT,Pending,REF_87264,v1.1
LOC_5260,47.7966050716865,10.288399167749896,2020-01-03 14:00:00,ph,7.334202308651204,pH units,LfU,0.7593698991160764,Format Standardization,2020-01-03 08:00:00,Dr. Müller,Under Review,REF_38220,v2.8
LOC_7003,47.471565499347946,10.031557608371253,2020-01-03 13:00:00,ph,8.93420865489887,pH units,LfU-BW,0.8887464233864699,Quality Filtering,2020-01-03 12:00:00,Dr. Müller,Validated,REF_49577,v3.7
LOC_5611,47.61825380743464,9.53812660172329,2020-01-03 23:00:00,temperature,1.0324592131646286,°C,LfU-HE,0.7931134181611721,Quality Filtering,2020-01-03 18:00:00,HOMOGEN_AGENT,Validated,REF_42586,v2.7
LOC_8032,48.26658302836558,9.541838469816295,2020-01-03 12:00:00,temperature,6.933710915708073,°C,LfU-BY,0.7883501288734568,Temporal Alignment,2020-01-03 09:00:00,Dr. Schmidt,Pending,REF_56915,v1.6
LOC_7109,47.95861336957261,10.039534875125998,2020-01-03 05:00:00,temperature,3.186799511562331,°C,UBA,0.9008205962285807,Format Standardization,2020-01-03 16:00:00,Dr. Schmidt,Validated,REF_38793,v2.3
LOC_1858,47.63990214929092,10.490355375166345,2020-01-03 12:00:00,temperature,3.5505799649715,°C,LfU-BY,0.9640107799913862,Quality Filtering,2020-01-03 16:00:00,Dr. Schmidt,Under Review,REF_42613,v3.8
LOC_2241,46.92465640713206,10.498726671808638,2020-01-03 08:00:00,temperature,2.578343180416051,°C,LUBW,0.8825927939729168,Temporal Alignment,2020-01-03 10:00:00,HOMOGEN_AGENT,Under Review,REF_93452,v3.0
LOC_4126,46.941944229478096,10.869043785600104,2020-01-03 15:00:00,temperature,3.6642287686113324,°C,LfU-RP,0.8434488580835856,Temporal Alignment,2020-01-03 23:00:00,HOMOGEN_AGENT,Under Review,REF_75004,v2.6
LOC_7573,46.776729592680006,10.074131400738127,2020-01-03 00:00:00,temperature,6.745090809245281,°C,LUBW,0.9438107431801674,Temporal Alignment,2020-01-03 06:00:00,HOMOGEN_AGENT,Under Review,REF_79207,v3.0
LOC_6737,47.52523570106193,10.12134877776343,2020-01-06 14:00:00,chlorophyll_a,1.4073540411552012,µg/L,UBA,0.8148528725830259,Quality Filtering,2020-01-06 07:00:00,Dr. Müller,Under Review,REF_38947,v2.4
LOC_2171,47.464672632319356,10.615872209980212,2020-01-06 12:00:00,chlorophyll_a,3.990850017185938,µg/L,UBA,0.8509521629088947,Format Standardization,2020-01-06 02:00:00,Dr. Schmidt,Pending,REF_41333,v2.4
LOC_5723,47.221436337613646,10.105734337625012,2020-01-06 07:00:00,chlorophyll_a,4.397905245295803,µg/L,LfU-BW,0.8434285878633617,Spatial Interpolation,2020-01-06 20:00:00,Dr. Schmidt,Validated,REF_53347,v2.4
LOC_2004,47.88383093546183,9.80366719272445,2020-01-06 02:00:00,chlorophyll_a,2.284249452649347,µg/L,LfU-RP,0.9428325281101765,Temporal Alignment,2020-01-06 02:00:00,HOMOGEN_AGENT,Under Review,REF_62452,v2.3
LOC_3461,47.968550569809324,9.505971695101868,2020-01-06 18:00:00,chlorophyll_a,4.92823121117371,µg/L,LfU-RP,0.784783735913011,Format Standardization,2020-01-06 11:00:00,Dr. Schmidt,Under Review,REF_25447,v2.2
LOC_1462,47.42138426653956,9.111865030557318,2020-01-06 07:00:00,turbidity,1.436502246519552,NTU,LfU-RP,0.9287653802076444,Format Standardization,2020-01-06 14:00:00,HOMOGEN_AGENT,Validated,REF_96099,v2.7
LOC_8653,47.175394420440114,10.366766115975253,2020-01-06 03:00:00,turbidity,1.503727411073131,NTU,LfU-BW,0.9226012900086203,Format Standardization,2020-01-06 16:00:00,Dr. Müller,Validated,REF_94317,v3.1
LOC_6890,47.40949762610206,10.357609087693875,2020-01-06 11:00:00,turbidity,5.39599936236757,NTU,LUBW,0.9121576203754682,Quality Filtering,2020-01-06 14:00:00,HOMOGEN_AGENT,Under Review,REF_64747,v1.2
LOC_8236,46.65338513997436,9.299582839822154,2020-01-06 23:00:00,turbidity,0.601830552152981,NTU,LUBW,0.9236727551421607,Temporal Alignment,2020-01-06 14:00:00,Dr. Müller,Pending,REF_26648,v1.9
LOC_4703,47.55841858543655,10.322965379345872,2020-01-06 20:00:00,turbidity,7.06824239985292,NTU,LfU-HE,0.7713060609939832,Spatial Interpolation,2020-01-06 12:00:00,HOMOGEN_AGENT,Pending,REF_88522,v1.8
LOC_6710,48.3172068345063,10.278278086128882,2020-01-06 01:00:00,turbidity,8.103640752418618,NTU,LfU,0.8148527729819917,Quality Filtering,2020-01-06 14:00:00,Dr. Schmidt,Validated,REF_30630,v1.2
LOC_1637,48.062080816797426,9.602549358367284,2020-01-06 09:00:00,turbidity,1.9263047825432695,NTU,LfU-RP,0.8167959981538415,Format Standardization,2020-01-06 14:00:00,HOMOGEN_AGENT,Validated,REF_19671,v1.0
LOC_8693,47.602405371831246,10.179236914822436,2020-01-06 01:00:00,turbidity,0.19201599606151157,NTU,LfU-BW,0.896287714648681,Quality Filtering,2020-01-06 07:00:00,HOMOGEN_AGENT,Under Review,REF_79416,v2.9
LOC_3314,47.061176459846415,9.63670333396803,2020-01-06 11:00:00,dissolved_oxygen,7.6636248865342145,mg/L,LfU-BY,0.9418505750557041,Format Standardization,2020-01-06 08:00:00,HOMOGEN_AGENT,Validated,REF_65611,v2.1
LOC_1624,47.502220353384224,10.212523084745564,2020-01-06 12:00:00,dissolved_oxygen,3.5795116501853306,mg/L,LfU-BW,0.9233464265379085,Quality Filtering,2020-01-06 02:00:00,Dr. Müller,Pending,REF_79465,v1.5
LOC_6651,47.56262981567213,10.015090303580097,2020-01-06 22:00:00,dissolved_oxygen,7.825264233668724,mg/L,UBA,0.8020636080245644,Spatial Interpolation,2020-01-06 21:00:00,HOMOGEN_AGENT,Validated,REF_96477,v3.1
LOC_8273,47.93432405615707,9.864327746273021,2020-01-06 22:00:00,dissolved_oxygen,7.495233380675147,mg/L,UBA,0.9318999001845865,Temporal Alignment,2020-01-06 05:00:00,Dr. Schmidt,Pending,REF_23264,v1.6
LOC_3247,47.266951950484405,10.253005239962008,2020-01-06 09:00:00,ph,9.359873884493275,pH units,LfU-BW,0.8056143123990946,Spatial Interpolation,2020-01-06 12:00:00,Dr. Müller,Validated,REF_68569,v2.8
LOC_2785,47.76308539067904,10.098864450627353,2020-01-06 11:00:00,ph,2.2768956849819943,pH units,LfU-BY,0.8319343914847146,Spatial Interpolation,2020-01-06 22:00:00,Dr. Müller,Pending,REF_14159,v1.0
LOC_7375,47.90802618098852,9.891579506150022,2020-01-06 05:00:00,ph,2.0597792529773096,pH units,LfU-BW,0.8001228321917426,Temporal Alignment,2020-01-06 06:00:00,Dr. Schmidt,Under Review,REF_53909,v2.2
LOC_3619,47.49561200662804,9.447759629571028,2020-01-06 08:00:00,ph,9.691824801972524,pH units,LfU-BW,0.8197673924745171,Format Standardization,2020-01-06 15:00:00,Dr. Müller,Validated,REF_34184,v2.7
LOC_1674,48.103083115446985,9.244168487466565,2020-01-06 11:00:00,ph,7.830026021919679,pH units,LfU-BY,0.8922780654087606,Format Standardization,2020-01-06 07:00:00,Dr. Schmidt,Pending,REF_16263,v2.2
LOC_6167,47.024245146919625,9.482571884208133,2020-01-06 09:00:00,ph,1.425832252598727,pH units,LfU,0.9648358145814568,Quality Filtering,2020-01-06 13:00:00,HOMOGEN_AGENT,Validated,REF_30720,v1.9
LOC_6240,47.16136800547906,9.377783472770004,2020-01-06 11:00:00,ph,7.634807629640235,pH units,LfU-RP,0.8321392096808777,Temporal Alignment,2020-01-06 04:00:00,Dr. Schmidt,Pending,REF_81532,v1.3
LOC_9478,47.262182559427885,10.01777806588152,2020-01-06 17:00:00,temperature,8.605851022203838,°C,LfU-BW,0.7671776472892011,Spatial Interpolation,2020-01-06 15:00:00,Dr. Müller,Under Review,REF_68521,v1.4
LOC_2208,47.325143682041414,10.453496616486063,2020-01-06 07:00:00,temperature,3.6959396533609254,°C,LfU-BY,0.9750701203852723,Spatial Interpolation,2020-01-06 17:00:00,Dr. Müller,Validated,REF_23899,v2.5
LOC_1474,47.92425710366061,9.220802806643283,2020-01-06 05:00:00,temperature,9.79939565720762,°C,LfU,0.9061617803689196,Quality Filtering,2020-01-06 05:00:00,HOMOGEN_AGENT,Under Review,REF_55882,v3.8
LOC_7357,46.95916435568756,10.76363922905025,2020-01-06 11:00:00,temperature,9.38339518333181,°C,LfU-BW,0.8967794780993912,Quality Filtering,2020-01-06 10:00:00,Dr. Schmidt,Pending,REF_71628,v3.5
LOC_3564,47.032485005485526,9.438541329992207,2020-01-06 00:00:00,temperature,8.341050074890644,°C,LfU-BW,0.9108855108652456,Quality Filtering,2020-01-06 22:00:00,Dr. Schmidt,Pending,REF_74943,v2.9
LOC_7626,46.436332983940126,9.900342916887467,2020-01-08 18:00:00,chlorophyll_a,4.877463591703032,µg/L,LfU-BW,0.7504736410061694,Quality Filtering,2020-01-08 06:00:00,HOMOGEN_AGENT,Validated,REF_51163,v1.7
LOC_1149,48.230790490186834,10.109319094554666,2020-01-08 16:00:00,chlorophyll_a,1.6481503210890465,µg/L,LfU,0.7995573749493201,Temporal Alignment,2020-01-08 10:00:00,HOMOGEN_AGENT,Pending,REF_95113,v1.8
LOC_1464,47.94334554362275,10.011070714404621,2020-01-08 07:00:00,chlorophyll_a,3.5240713103951777,µg/L,LfU-BY,0.8723505715003941,Quality Filtering,2020-01-08 21:00:00,Dr. Müller,Validated,REF_21929,v1.9
LOC_3406,48.34411309765472,9.55974527160853,2020-01-08 03:00:00,chlorophyll_a,1.9596817864046923,µg/L,LfU-BY,0.9150929587763652,Format Standardization,2020-01-08 20:00:00,HOMOGEN_AGENT,Pending,REF_43232,v3.6
LOC_5547,47.20442812248916,10.297568163637155,2020-01-08 19:00:00,chlorophyll_a,1.6215376298504598,µg/L,LfU-BY,0.8124907009747264,Spatial Interpolation,2020-01-08 13:00:00,Dr. Müller,Validated,REF_96230,v2.3
LOC_2902,47.76246781478411,9.937136311812155,2020-01-08 10:00:00,chlorophyll_a,7.625944492233751,µg/L,UBA,0.918792756520423,Temporal Alignment,2020-01-08 14:00:00,HOMOGEN_AGENT,Under Review,REF_54815,v2.5
LOC_7990,47.18248051987675,11.107883559861882,2020-01-08 12:00:00,chlorophyll_a,2.5112574870748756,µg/L,LfU-RP,0.8960855396162202,Format Standardization,2020-01-09 00:00:00,HOMOGEN_AGENT,Pending,REF_23377,v1.8
LOC_6380,47.78935383471106,10.1372621683809,2020-01-08 16:00:00,chlorophyll_a,4.731913904914758,µg/L,LfU-BW,0.8847561561679189,Format Standardization,2020-01-08 05:00:00,Dr. Müller,Pending,REF_91220,v2.8
LOC_1594,48.18861442801741,10.1970974950936,2020-01-08 17:00:00,turbidity,2.351125307039412,NTU,LfU,0.8871819592959285,Spatial Interpolation,2020-01-08 04:00:00,HOMOGEN_AGENT,Pending,REF_38249,v2.3
LOC_2839,48.14524849419493,9.506049451456793,2020-01-08 06:00:00,turbidity,3.6488830597391106,NTU,UBA,0.8011189292048482,Format Standardization,2020-01-08 17:00:00,Dr. Schmidt,Pending,REF_28507,v2.5
LOC_7310,47.489225013761526,10.04880137898011,2020-01-08 11:00:00,turbidity,8.779885620915373,NTU,LfU-RP,0.8196813696602527,Temporal Alignment,2020-01-08 20:00:00,Dr. Müller,Under Review,REF_71400,v2.7
LOC_6221,47.64210115138323,11.048310526638558,2020-01-08 17:00:00,turbidity,2.9279649677821937,NTU,LfU-HE,0.8438753738208916,Quality Filtering,2020-01-08 19:00:00,Dr. Schmidt,Under Review,REF_27415,v1.2
LOC_8703,47.06614490872613,8.751584617745852,2020-01-08 06:00:00,dissolved_oxygen,0.7778432437523557,mg/L,LfU-HE,0.7603913722215819,Quality Filtering,2020-01-08 18:00:00,HOMOGEN_AGENT,Validated,REF_71026,v1.3
LOC_4628,47.59485541773183,10.038193987684169,2020-01-08 12:00:00,dissolved_oxygen,9.629573910136067,mg/L,LfU-BY,0.9119216458408179,Format Standardization,2020-01-08 11:00:00,Dr. Schmidt,Pending,REF_33681,v3.6
LOC_6549,47.31265938103532,9.986887274903435,2020-01-08 06:00:00,dissolved_oxygen,3.8595759703615835,mg/L,UBA,0.8619418851812864,Format Standardization,2020-01-08 12:00:00,HOMOGEN_AGENT,Pending,REF_79179,v3.9
LOC_5812,47.1439148993138,10.577467277959297,2020-01-08 17:00:00,dissolved_oxygen,1.6029631426227358,mg/L,LfU,0.8224407178183194,Quality Filtering,2020-01-08 20:00:00,Dr. Müller,Under Review,REF_17462,v1.2
LOC_7093,48.11208347894032,10.699927071269464,2020-01-08 21:00:00,dissolved_oxygen,8.790225085885934,mg/L,LfU-HE,0.9105602536269717,Temporal Alignment,2020-01-08 23:00:00,Dr. Müller,Pending,REF_13707,v2.9
LOC_4572,47.03161154592288,10.425026496362978,2020-01-08 07:00:00,dissolved_oxygen,2.942946906465768,mg/L,UBA,0.8288833401963691,Temporal Alignment,2020-01-08 07:00:00,Dr. Müller,Pending,REF_91427,v2.3
LOC_6406,46.44808413307837,10.251783906768173,2020-01-08 00:00:00,dissolved_oxygen,5.671286981494237,mg/L,LfU-BY,0.8125029597213849,Spatial Interpolation,2020-01-08 02:00:00,Dr. Schmidt,Under Review,REF_32460,v2.7
LOC_2268,47.69081413030471,9.743957020370708,2020-01-08 20:00:00,ph,7.042584061503959,pH units,LfU,0.8965978006035935,Temporal Alignment,2020-01-08 17:00:00,Dr. Schmidt,Pending,REF_50561,v1.3
LOC_3032,47.6962630871366,10.536672745964784,2020-01-08 12:00:00,ph,9.648588095217795,pH units,LfU-BW,0.7532001997857974,Spatial Interpolation,2020-01-08 04:00:00,Dr. Schmidt,Under Review,REF_69286,v1.4
LOC_9188,47.19902791071782,10.328360894529451,2020-01-08 06:00:00,ph,7.205946642934935,pH units,LfU-HE,0.8665244563246886,Quality Filtering,2020-01-08 21:00:00,Dr. Müller,Validated,REF_85456,v2.4
LOC_9901,47.94330403079408,10.836451498452366,2020-01-08 09:00:00,ph,3.0879247230174944,pH units,LfU-BY,0.9383577095299175,Temporal Alignment,2020-01-08 08:00:00,HOMOGEN_AGENT,Validated,REF_95477,v3.1
LOC_1122,47.28760817156271,9.223009448734953,2020-01-08 13:00:00,ph,3.0627793796675564,pH units,LfU-RP,0.7985818549333886,Quality Filtering,2020-01-08 15:00:00,HOMOGEN_AGENT,Validated,REF_25085,v2.6
LOC_4235,47.73196830626108,9.585717780772042,2020-01-08 12:00:00,ph,8.73118488339069,pH units,LfU-HE,0.9068825180924187,Format Standardization,2020-01-08 17:00:00,HOMOGEN_AGENT,Pending,REF_92978,v3.5
LOC_1732,47.10821678888408,10.373313454891937,2020-01-08 13:00:00,temperature,0.6720459716240045,°C,LfU-RP,0.8859877598848482,Spatial Interpolation,2020-01-08 19:00:00,HOMOGEN_AGENT,Under Review,REF_97925,v1.8
LOC_3483,47.94828192185796,11.274020019959504,2020-01-08 19:00:00,temperature,0.9414234543810881,°C,UBA,0.7970454987330129,Spatial Interpolation,2020-01-08 14:00:00,Dr. Müller,Validated,REF_29774,v3.4
LOC_6265,47.39963177646245,10.113899534981682,2020-01-08 18:00:00,temperature,1.6889354952060733,°C,LUBW,0.8002210248919318,Spatial Interpolation,2020-01-08 05:00:00,HOMOGEN_AGENT,Under Review,REF_52885,v1.5
LOC_1760,47.75417288448595,9.392462643430695,2020-01-08 16:00:00,temperature,3.9154965627569234,°C,LfU-BY,0.7980430030551581,Format Standardization,2020-01-08 14:00:00,Dr. Müller,Under Review,REF_36702,v3.2
LOC_1390,47.87385747854144,9.638874985636507,2020-01-08 17:00:00,temperature,8.913901901859408,°C,LfU-BY,0.8251902570455264,Spatial Interpolation,2020-01-08 06:00:00,Dr. Müller,Validated,REF_68599,v3.9
LOC_2631,47.54105495495393,9.450804165696924,2020-01-08 15:00:00,temperature,4.210525257027985,°C,LfU-BW,0.79778643496602,Spatial Interpolation,2020-01-08 11:00:00,Dr. Schmidt,Under Review,REF_37152,v3.2
LOC_3091,47.251662466447314,9.299858375220055,2020-01-09 04:00:00,chlorophyll_a,7.27546081150714,µg/L,LfU,0.9484909896702292,Temporal Alignment,2020-01-09 04:00:00,Dr. Müller,Validated,REF_97336,v1.5
LOC_9251,47.07779314240746,10.52463508638176,2020-01-09 22:00:00,chlorophyll_a,6.586332676655806,µg/L,LfU-HE,0.8754833653301389,Temporal Alignment,2020-01-09 06:00:00,Dr. Schmidt,Validated,REF_42907,v3.2
