location_id,latitude,longitude,timestamp,variable_name,value,unit,data_source,confidence_score,harmonization_method,harmonization_date,harmonization_operator,validation_status,cross_reference_id,metadata_version
LOC_6698,47.96866040952447,10.065802678129947,2025-01-06 13:00:00,dissolved_oxygen,3.4190278874856093,mg/L,LfU-HE,0.9187664077505241,Format Standardization,2025-01-06 07:00:00,Dr. Schmidt,Pending,REF_47082,v2.6
LOC_7966,47.136431939846005,10.379996368552789,2025-01-06 06:00:00,dissolved_oxygen,9.4309473430968,mg/L,LfU-BW,0.8380381650863543,Spatial Interpolation,2025-01-06 01:00:00,Dr. Schmidt,Under Review,REF_36404,v3.5
LOC_5540,47.33618339037759,10.466542248428418,2025-01-06 02:00:00,ph,9.028557467383983,pH units,LfU,0.9271833120349213,Format Standardization,2025-01-06 18:00:00,HOMOGEN_AGENT,Under Review,REF_25665,v3.6
LOC_4771,47.03931858420587,9.428353529186397,2025-01-06 09:00:00,ph,7.31479562654678,pH units,LfU-RP,0.837718655245983,Spatial Interpolation,2025-01-06 01:00:00,HOMOGEN_AGENT,Pending,REF_75982,v1.3
LOC_7826,48.24345757798943,9.268330744909658,2025-01-06 00:00:00,ph,9.412267047309744,pH units,LUBW,0.8084683916089216,Quality Filtering,2025-01-06 08:00:00,Dr. Müller,Pending,REF_67534,v1.4
LOC_1986,47.494167038260585,9.848762545762701,2025-01-06 21:00:00,ph,5.505785986395313,pH units,LUBW,0.9471240968722593,Spatial Interpolation,2025-01-06 19:00:00,Dr. Müller,Validated,REF_27540,v3.6
LOC_1321,48.01989130068244,10.064184596856505,2025-01-06 07:00:00,temperature,5.264224950667983,°C,LfU,0.970802484678018,Format Standardization,2025-01-06 13:00:00,Dr. Müller,Pending,REF_96541,v3.6
LOC_7460,47.763505830619565,9.663735840909268,2025-01-06 07:00:00,temperature,5.674197323787557,°C,LfU,0.9662207574335641,Quality Filtering,2025-01-06 08:00:00,Dr. Schmidt,Validated,REF_81495,v1.4
LOC_8028,47.79282603831778,9.28952287072258,2025-01-06 10:00:00,temperature,3.849114927122426,°C,LfU,0.8146225090401886,Temporal Alignment,2025-01-06 22:00:00,HOMOGEN_AGENT,Pending,REF_33715,v2.6
LOC_6054,48.01818474945978,10.378045870846607,2025-01-07 00:00:00,chlorophyll_a,2.6069793920634368,µg/L,LfU-RP,0.8658764782658938,Quality Filtering,2025-01-07 11:00:00,Dr. Schmidt,Under Review,REF_13340,v1.7
LOC_9973,47.98187471450123,10.16034064931556,2025-01-07 17:00:00,chlorophyll_a,3.087619786211097,µg/L,LfU-RP,0.9573015792852573,Temporal Alignment,2025-01-07 01:00:00,Dr. Schmidt,Under Review,REF_10161,v1.4
LOC_8825,46.68070917948622,10.050402301851518,2025-01-07 19:00:00,chlorophyll_a,4.663355449892564,µg/L,LfU-BW,0.9258616906245544,Quality Filtering,2025-01-07 15:00:00,Dr. Schmidt,Validated,REF_43514,v1.4
LOC_6930,46.16322851993382,9.55485030767839,2025-01-07 02:00:00,chlorophyll_a,2.906437984966844,µg/L,LfU-RP,0.8008059318114075,Quality Filtering,2025-01-07 14:00:00,Dr. Schmidt,Validated,REF_41332,v3.2
LOC_4027,46.730046158017785,10.919378065465958,2025-01-07 17:00:00,chlorophyll_a,6.011516910220954,µg/L,LfU-BW,0.960593654606781,Spatial Interpolation,2025-01-07 13:00:00,HOMOGEN_AGENT,Under Review,REF_32733,v3.8
LOC_6927,48.004295366590675,9.943397460222064,2025-01-07 07:00:00,chlorophyll_a,7.9136884879199965,µg/L,LfU-BY,0.756245113603574,Spatial Interpolation,2025-01-07 13:00:00,Dr. Schmidt,Under Review,REF_69738,v2.5
LOC_4468,48.40848521784373,9.539208793890573,2025-01-07 13:00:00,turbidity,7.653186323284548,NTU,UBA,0.8826301202285661,Spatial Interpolation,2025-01-07 09:00:00,Dr. Schmidt,Validated,REF_56456,v1.7
LOC_4135,47.185238910836574,9.960221394564723,2025-01-07 04:00:00,turbidity,6.923558690702439,NTU,LfU-BY,0.9275445968277085,Format Standardization,2025-01-07 07:00:00,Dr. Müller,Validated,REF_40415,v1.3
LOC_1372,47.709240088448574,10.074961094118699,2025-01-07 08:00:00,turbidity,6.928444362725405,NTU,LfU-BY,0.8053088407273198,Spatial Interpolation,2025-01-07 08:00:00,Dr. Müller,Pending,REF_61086,v1.8
LOC_2009,47.49293541803099,10.020479700996038,2025-01-07 14:00:00,turbidity,8.299368557552858,NTU,UBA,0.83699067976819,Spatial Interpolation,2025-01-07 06:00:00,Dr. Schmidt,Pending,REF_71126,v3.8
LOC_2324,48.343962698054455,9.66977819907916,2025-01-07 02:00:00,turbidity,0.5780277320730347,NTU,LfU,0.8833567735745398,Quality Filtering,2025-01-07 16:00:00,Dr. Müller,Validated,REF_26793,v1.9
LOC_9779,48.41927377295536,10.11332432029226,2025-01-07 21:00:00,turbidity,8.214937704947374,NTU,LfU-BW,0.7558166634900522,Format Standardization,2025-01-07 15:00:00,Dr. Schmidt,Pending,REF_59553,v1.3
LOC_5097,47.35165402938973,9.828182759717219,2025-01-07 09:00:00,turbidity,4.509190282844813,NTU,LfU-BY,0.9132651104687413,Temporal Alignment,2025-01-07 07:00:00,HOMOGEN_AGENT,Validated,REF_45502,v1.4
LOC_5376,47.153245470776184,9.983124661404979,2025-01-07 16:00:00,dissolved_oxygen,4.388917940188257,mg/L,LfU-HE,0.8519655190322883,Spatial Interpolation,2025-01-07 05:00:00,Dr. Schmidt,Pending,REF_73945,v3.3
LOC_3349,47.555806259014766,10.34935556462359,2025-01-07 12:00:00,dissolved_oxygen,1.0514831881198554,mg/L,UBA,0.8217640837717727,Format Standardization,2025-01-07 21:00:00,Dr. Müller,Under Review,REF_54912,v3.3
LOC_5916,47.83056368912365,9.387231503623525,2025-01-07 15:00:00,dissolved_oxygen,6.2447352381379,mg/L,LfU,0.9634929885174661,Spatial Interpolation,2025-01-07 02:00:00,Dr. Schmidt,Pending,REF_12037,v2.8
LOC_1535,48.01049736391486,10.338841493899194,2025-01-07 04:00:00,dissolved_oxygen,1.7216501632361265,mg/L,LfU-BY,0.8431671715994341,Format Standardization,2025-01-07 18:00:00,HOMOGEN_AGENT,Under Review,REF_30696,v1.0
LOC_7762,47.634168213775425,10.13210485071282,2025-01-07 17:00:00,dissolved_oxygen,7.207473027056782,mg/L,LfU-HE,0.9428388361717707,Quality Filtering,2025-01-07 11:00:00,Dr. Schmidt,Pending,REF_73116,v3.0
LOC_6566,47.953463930001455,9.540308033196416,2025-01-07 19:00:00,ph,7.636087662795916,pH units,LfU-HE,0.8412121612412246,Quality Filtering,2025-01-07 07:00:00,Dr. Müller,Pending,REF_93158,v3.7
LOC_7064,47.949534117739205,10.062053682883162,2025-01-07 04:00:00,ph,6.123553311820637,pH units,LfU-BY,0.9568422222039614,Spatial Interpolation,2025-01-07 04:00:00,Dr. Schmidt,Validated,REF_69366,v2.2
LOC_3757,47.93811271044371,9.691205969445749,2025-01-07 21:00:00,ph,4.2087200831627545,pH units,LUBW,0.884516937050905,Quality Filtering,2025-01-07 19:00:00,Dr. Müller,Under Review,REF_28228,v3.8
LOC_2058,47.67719306642185,10.539555964637742,2025-01-07 21:00:00,temperature,2.2569712708123935,°C,LfU-BW,0.7653990275318058,Spatial Interpolation,2025-01-07 21:00:00,Dr. Schmidt,Pending,REF_52437,v3.1
LOC_8864,47.85696312296196,9.45737438187827,2025-01-07 10:00:00,temperature,0.56912281126014,°C,LfU-BY,0.935463156911181,Spatial Interpolation,2025-01-07 19:00:00,HOMOGEN_AGENT,Under Review,REF_40614,v1.2
LOC_2304,47.657785529400776,9.201544492219739,2025-01-07 18:00:00,temperature,8.971985048523178,°C,LfU,0.7757543785888553,Format Standardization,2025-01-07 22:00:00,Dr. Schmidt,Under Review,REF_70768,v2.3
LOC_8362,47.62515335409282,9.558817358373071,2025-01-07 18:00:00,temperature,9.15481337057573,°C,UBA,0.9570413991148612,Spatial Interpolation,2025-01-07 18:00:00,HOMOGEN_AGENT,Pending,REF_24474,v3.0
LOC_3534,47.333162439011225,10.151432459542022,2025-01-07 12:00:00,temperature,6.292151357159219,°C,LfU-HE,0.8220377416385627,Format Standardization,2025-01-07 20:00:00,HOMOGEN_AGENT,Validated,REF_31994,v3.6
LOC_5541,47.697486623268965,9.907109669071488,2025-01-07 15:00:00,temperature,5.131996316626944,°C,UBA,0.9255663331270215,Format Standardization,2025-01-07 01:00:00,Dr. Müller,Under Review,REF_89632,v1.9
LOC_1928,47.64553868413609,9.832072632160891,2025-01-08 22:00:00,chlorophyll_a,3.7935693130817802,µg/L,LUBW,0.9590999722439278,Quality Filtering,2025-01-08 06:00:00,Dr. Müller,Pending,REF_71410,v3.9
LOC_6804,47.20428024740633,9.809512686207139,2025-01-08 05:00:00,chlorophyll_a,5.099353460888841,µg/L,LfU-HE,0.936711347228925,Spatial Interpolation,2025-01-08 16:00:00,HOMOGEN_AGENT,Validated,REF_27925,v3.8
LOC_9308,46.498990298077494,10.395865657572987,2025-01-08 17:00:00,chlorophyll_a,1.7296872739583207,µg/L,LfU-BW,0.8343437625402637,Spatial Interpolation,2025-01-08 21:00:00,Dr. Schmidt,Pending,REF_14105,v2.6
LOC_1552,47.132687729493234,9.878499231146264,2025-01-08 10:00:00,chlorophyll_a,8.109367849542716,µg/L,LfU-HE,0.9024806392302596,Quality Filtering,2025-01-08 23:00:00,Dr. Schmidt,Under Review,REF_23029,v1.6
LOC_2093,47.081110459633415,10.334453646452708,2025-01-08 23:00:00,chlorophyll_a,9.652699225598562,µg/L,LfU-BY,0.791957900041502,Temporal Alignment,2025-01-08 22:00:00,Dr. Schmidt,Validated,REF_34309,v2.3
LOC_3065,47.40706852084186,10.514759980866009,2025-01-08 04:00:00,chlorophyll_a,7.794405654162174,µg/L,LfU,0.9401232665347161,Format Standardization,2025-01-09 00:00:00,Dr. Schmidt,Under Review,REF_13725,v3.8
LOC_9171,48.084655733667276,9.654411576066211,2025-01-08 05:00:00,turbidity,6.342776861973028,NTU,LfU-BW,0.9290378639906427,Quality Filtering,2025-01-08 03:00:00,Dr. Schmidt,Pending,REF_11442,v2.5
LOC_1821,47.66956892136499,10.370662919027165,2025-01-08 06:00:00,turbidity,4.488496205675389,NTU,LfU-RP,0.8128973073395902,Quality Filtering,2025-01-08 22:00:00,HOMOGEN_AGENT,Under Review,REF_59109,v3.8
LOC_4265,47.39482719932347,9.350578602156007,2025-01-08 10:00:00,turbidity,7.715579133271907,NTU,LfU-RP,0.8023482811203683,Quality Filtering,2025-01-08 12:00:00,HOMOGEN_AGENT,Under Review,REF_30226,v2.2
LOC_3991,47.59785365593874,9.69609765985386,2025-01-08 10:00:00,dissolved_oxygen,8.775643937172216,mg/L,LUBW,0.9638282297829455,Quality Filtering,2025-01-08 07:00:00,Dr. Müller,Pending,REF_82228,v3.8
LOC_1570,46.983684047358345,10.009707575949456,2025-01-08 18:00:00,dissolved_oxygen,1.2875547674291385,mg/L,LfU-HE,0.9131442426252523,Temporal Alignment,2025-01-08 07:00:00,Dr. Schmidt,Pending,REF_99975,v1.7
LOC_7796,48.12679904890521,10.292277914196639,2025-01-08 13:00:00,dissolved_oxygen,8.237094634181299,mg/L,LfU-BW,0.8118924889417549,Spatial Interpolation,2025-01-08 10:00:00,Dr. Schmidt,Under Review,REF_98631,v2.4
LOC_4641,47.267738454455525,10.662810024152622,2025-01-08 20:00:00,dissolved_oxygen,3.0386480872848782,mg/L,LfU-RP,0.7634053188500575,Format Standardization,2025-01-08 02:00:00,HOMOGEN_AGENT,Validated,REF_17921,v3.4
LOC_5450,47.159869604552206,10.24843140896062,2025-01-08 02:00:00,ph,0.31324870939766347,pH units,LfU,0.8381749148033042,Format Standardization,2025-01-08 14:00:00,HOMOGEN_AGENT,Pending,REF_85005,v3.2
LOC_2574,46.91653966936705,9.045005532080559,2025-01-08 19:00:00,ph,6.319393935157319,pH units,LfU-BW,0.7964052858763879,Temporal Alignment,2025-01-08 09:00:00,Dr. Müller,Validated,REF_46744,v2.3
LOC_6314,47.093002354484405,10.934976575889719,2025-01-08 19:00:00,ph,1.3314484095186088,pH units,LfU-BW,0.884756453866488,Quality Filtering,2025-01-08 03:00:00,Dr. Müller,Validated,REF_62935,v2.5
LOC_1881,46.72636800257246,9.946121581881057,2025-01-08 07:00:00,ph,6.758558468902399,pH units,LfU-RP,0.8244323234248223,Quality Filtering,2025-01-08 14:00:00,Dr. Müller,Pending,REF_64327,v2.0
LOC_1652,48.56485560846261,10.106680617423876,2025-01-08 20:00:00,temperature,9.074313052112961,°C,LUBW,0.8211584561901453,Format Standardization,2025-01-08 18:00:00,Dr. Müller,Under Review,REF_20039,v1.9
LOC_5594,46.688130055544036,10.341713068471948,2025-01-08 12:00:00,temperature,1.4426947291924066,°C,LUBW,0.9170525292002059,Format Standardization,2025-01-08 02:00:00,Dr. Schmidt,Pending,REF_61560,v1.2
LOC_8822,47.349201691620195,9.930971742280873,2025-01-08 09:00:00,temperature,5.818970203851454,°C,LfU-BY,0.9714091489972049,Spatial Interpolation,2025-01-08 08:00:00,Dr. Schmidt,Validated,REF_53648,v1.6
LOC_6786,47.372648115922324,10.432298421957595,2025-01-08 04:00:00,temperature,6.697531863511769,°C,LfU-HE,0.9767295304085863,Quality Filtering,2025-01-08 03:00:00,Dr. Schmidt,Pending,REF_58525,v3.9
LOC_4448,47.698899559522836,9.889438987328397,2025-01-08 22:00:00,temperature,2.15395729951319,°C,LUBW,0.8075180480595363,Quality Filtering,2025-01-08 20:00:00,Dr. Müller,Validated,REF_39980,v2.9
LOC_7554,47.65094410919131,10.122723489141428,2025-01-08 23:00:00,temperature,2.494402360986095,°C,LfU-BW,0.9201501797049176,Format Standardization,2025-01-08 19:00:00,HOMOGEN_AGENT,Under Review,REF_74881,v1.2
LOC_1046,46.363535721599526,10.218600959916651,2025-01-11 02:00:00,chlorophyll_a,6.441229327195806,µg/L,LfU-HE,0.9653085497885235,Spatial Interpolation,2025-01-11 11:00:00,HOMOGEN_AGENT,Validated,REF_74552,v3.2
LOC_8401,48.12189660108219,11.264215367530205,2025-01-11 09:00:00,chlorophyll_a,2.0391228878199197,µg/L,UBA,0.9459650044407599,Format Standardization,2025-01-11 15:00:00,Dr. Müller,Under Review,REF_43236,v2.0
LOC_5853,47.21662540017224,10.99377146606619,2025-01-11 03:00:00,chlorophyll_a,6.599883706785537,µg/L,LfU-RP,0.943499883908531,Temporal Alignment,2025-01-11 02:00:00,Dr. Müller,Pending,REF_30821,v2.9
LOC_8505,47.61241163485657,10.191280604326007,2025-01-11 09:00:00,chlorophyll_a,7.0395452635229905,µg/L,LfU,0.9311908261325346,Quality Filtering,2025-01-11 21:00:00,HOMOGEN_AGENT,Validated,REF_75394,v3.8
LOC_1409,46.95622386465462,9.881320033485473,2025-01-11 01:00:00,chlorophyll_a,9.963945915694637,µg/L,LfU-RP,0.805182383188013,Format Standardization,2025-01-11 12:00:00,HOMOGEN_AGENT,Validated,REF_67874,v1.2
LOC_2041,47.019138374346596,10.469869253986225,2025-01-11 17:00:00,chlorophyll_a,1.8343412369394716,µg/L,LUBW,0.816562817862093,Temporal Alignment,2025-01-11 15:00:00,HOMOGEN_AGENT,Under Review,REF_14844,v3.7
LOC_6950,47.63523721803546,9.0303510646547,2025-01-11 14:00:00,chlorophyll_a,0.3851439250251979,µg/L,LfU-RP,0.89854503942548,Format Standardization,2025-01-11 03:00:00,Dr. Müller,Under Review,REF_40514,v2.4
LOC_5738,47.060820500285914,10.075316099508138,2025-01-11 18:00:00,turbidity,1.1175522719807596,NTU,LfU-HE,0.8967773564458561,Temporal Alignment,2025-01-11 19:00:00,Dr. Müller,Under Review,REF_34840,v2.5
LOC_4352,47.097183282926245,9.427962185983871,2025-01-11 19:00:00,turbidity,7.73579848992065,NTU,UBA,0.9510059775264172,Temporal Alignment,2025-01-11 02:00:00,Dr. Schmidt,Validated,REF_12889,v1.3
LOC_5118,47.29390971214114,9.246187707436867,2025-01-11 02:00:00,turbidity,5.251686791279233,NTU,LfU,0.7723381711477888,Quality Filtering,2025-01-11 03:00:00,Dr. Müller,Under Review,REF_18956,v1.8
LOC_2758,47.14285529642853,10.371221112786289,2025-01-11 04:00:00,dissolved_oxygen,7.254255019405739,mg/L,LfU-BY,0.7632001034989345,Spatial Interpolation,2025-01-11 01:00:00,HOMOGEN_AGENT,Under Review,REF_96939,v3.5
LOC_2488,47.33466977042296,9.794944572051675,2025-01-11 23:00:00,dissolved_oxygen,4.43963632973668,mg/L,LfU,0.7744131814028812,Format Standardization,2025-01-11 08:00:00,HOMOGEN_AGENT,Validated,REF_72833,v2.7
LOC_4723,48.156001131293365,9.956722209936823,2025-01-11 02:00:00,dissolved_oxygen,7.429820522300764,mg/L,LfU-BY,0.9231043017877012,Quality Filtering,2025-01-11 07:00:00,HOMOGEN_AGENT,Under Review,REF_43895,v2.6
LOC_7598,47.020611213476414,10.234823708078975,2025-01-11 15:00:00,dissolved_oxygen,1.1896357335313164,mg/L,LfU-HE,0.9492138414179794,Format Standardization,2025-01-11 09:00:00,Dr. Schmidt,Under Review,REF_92972,v1.6
LOC_6491,46.8097955289148,9.812217665681048,2025-01-11 18:00:00,ph,3.0195101930084522,pH units,LfU-BW,0.9680443744752248,Spatial Interpolation,2025-01-11 08:00:00,HOMOGEN_AGENT,Under Review,REF_20272,v3.7
LOC_6768,48.23112915617696,10.0406715219322,2025-01-11 09:00:00,ph,4.078978057682351,pH units,LfU,0.8615694680633449,Quality Filtering,2025-01-11 14:00:00,HOMOGEN_AGENT,Pending,REF_79414,v2.7
LOC_9067,47.21475594408191,11.176065698631607,2025-01-11 04:00:00,ph,5.832057253357669,pH units,UBA,0.9454480603159106,Temporal Alignment,2025-01-11 21:00:00,Dr. Müller,Under Review,REF_64121,v2.1
LOC_2896,47.357585185033805,10.420426022331972,2025-01-11 19:00:00,ph,0.9497593935159967,pH units,LfU-RP,0.9688414392320035,Quality Filtering,2025-01-11 03:00:00,HOMOGEN_AGENT,Under Review,REF_56800,v1.7
LOC_8826,47.65274666907671,9.84457653517069,2025-01-11 00:00:00,ph,2.888034959724014,pH units,UBA,0.8773376382797723,Format Standardization,2025-01-11 03:00:00,Dr. Müller,Under Review,REF_79983,v1.0
LOC_8325,47.14977290108165,9.596886324147714,2025-01-11 14:00:00,ph,9.729320242945096,pH units,UBA,0.9551362676930111,Format Standardization,2025-01-11 17:00:00,HOMOGEN_AGENT,Validated,REF_43518,v3.1
LOC_3345,47.54639939291537,10.231567465766357,2025-01-11 21:00:00,ph,5.612287532542368,pH units,LfU-BW,0.8703664450263269,Quality Filtering,2025-01-11 08:00:00,Dr. Müller,Validated,REF_60064,v2.8
LOC_8528,47.95829032092198,9.538877758281973,2025-01-11 11:00:00,ph,3.8764435822920267,pH units,LfU-BY,0.9306253899811313,Quality Filtering,2025-01-11 12:00:00,Dr. Müller,Pending,REF_68646,v3.3
LOC_6018,47.79572361393714,10.055783758716355,2025-01-11 03:00:00,temperature,1.9807413026103684,°C,LfU,0.7946582916819529,Spatial Interpolation,2025-01-11 15:00:00,HOMOGEN_AGENT,Pending,REF_60477,v1.8
