location_id,latitude,longitude,timestamp,variable_name,value,unit,data_source,confidence_score,harmonization_method,harmonization_date,harmonization_operator,validation_status,cross_reference_id,metadata_version
LOC_9719,47.513474716468686,8.80691340307798,2021-01-01 07:00:00,dissolved_oxygen,2.162119623117144,mg/L,LfU-BW,0.7992340423912213,Spatial Interpolation,2021-01-01 23:00:00,Dr. Schmidt,Pending,REF_75140,v3.4
LOC_6488,48.07670649931581,10.260579606754252,2021-01-01 01:00:00,ph,6.675449515193806,pH units,LUBW,0.793574284261453,Format Standardization,2021-01-01 08:00:00,Dr. Schmidt,Under Review,REF_45754,v1.5
LOC_7011,47.03453822067584,10.41132637832662,2021-01-01 08:00:00,ph,2.179719322810068,pH units,UBA,0.8031833710264297,Quality Filtering,2021-01-01 15:00:00,Dr. Schmidt,Validated,REF_46842,v2.7
LOC_9080,47.40916339123852,10.155843229347846,2021-01-01 00:00:00,ph,0.7904629952303788,pH units,UBA,0.8061551076705717,Format Standardization,2021-01-01 08:00:00,Dr. Müller,Under Review,REF_57324,v2.2
LOC_6718,48.01713074489047,10.003796901101536,2021-01-01 07:00:00,ph,0.9299716105906758,pH units,LfU-HE,0.9053942183099801,Quality Filtering,2021-01-01 17:00:00,Dr. Schmidt,Pending,REF_62194,v2.6
LOC_6084,47.87697670293952,10.274002190024452,2021-01-01 19:00:00,ph,1.3920221728707505,pH units,UBA,0.9451327663611804,Temporal Alignment,2021-01-01 06:00:00,Dr. Schmidt,Validated,REF_39957,v3.6
LOC_6506,48.379243758999436,10.371560284767886,2021-01-01 22:00:00,ph,2.28804992611938,pH units,UBA,0.7520708859917826,Temporal Alignment,2021-01-01 08:00:00,Dr. Schmidt,Under Review,REF_93940,v3.3
LOC_1178,47.60059163352998,10.60894095495239,2021-01-01 05:00:00,ph,0.8812517148985561,pH units,LfU-BW,0.9659313625831317,Spatial Interpolation,2021-01-02 00:00:00,Dr. Schmidt,Pending,REF_36047,v3.2
LOC_6434,48.42836969084661,10.393390250682668,2021-01-01 20:00:00,temperature,1.053480106085163,°C,LfU,0.7726113113803983,Quality Filtering,2021-01-01 17:00:00,Dr. Müller,Pending,REF_65893,v1.2
LOC_3034,47.687309263763225,9.687530330482334,2021-01-01 07:00:00,temperature,6.6038729749949665,°C,LfU,0.9508947815784203,Temporal Alignment,2021-01-01 02:00:00,HOMOGEN_AGENT,Validated,REF_63190,v2.1
LOC_2398,47.91002180315625,10.162966673393841,2021-01-01 23:00:00,temperature,4.926365653036814,°C,LfU-BW,0.9204474829897689,Temporal Alignment,2021-01-01 08:00:00,Dr. Schmidt,Under Review,REF_11752,v1.4
LOC_5939,46.95836061160137,8.981942568042838,2021-01-01 10:00:00,temperature,0.13283679125254927,°C,LfU-RP,0.973686546020398,Format Standardization,2021-01-01 12:00:00,Dr. Schmidt,Under Review,REF_79997,v3.2
LOC_2124,47.298063119682745,10.228037182854045,2021-01-02 23:00:00,chlorophyll_a,1.6866892657443657,µg/L,LfU-BY,0.7512096248793728,Quality Filtering,2021-01-02 07:00:00,HOMOGEN_AGENT,Under Review,REF_29934,v2.5
LOC_3048,47.09826012887604,9.964715520176204,2021-01-02 17:00:00,chlorophyll_a,8.934267529656895,µg/L,LfU-RP,0.8884090477021545,Format Standardization,2021-01-02 19:00:00,HOMOGEN_AGENT,Pending,REF_89303,v1.2
LOC_7552,47.96124701892629,10.656949503070557,2021-01-02 08:00:00,chlorophyll_a,3.63307950725542,µg/L,LfU-BY,0.8362084849567496,Quality Filtering,2021-01-02 23:00:00,HOMOGEN_AGENT,Pending,REF_73524,v3.3
LOC_8667,46.99419623374352,9.224488933261492,2021-01-02 00:00:00,chlorophyll_a,9.54645169462488,µg/L,LfU-BY,0.9367642182488782,Format Standardization,2021-01-02 03:00:00,HOMOGEN_AGENT,Under Review,REF_84567,v3.1
LOC_5704,47.35253825276719,9.512725878874416,2021-01-02 11:00:00,chlorophyll_a,6.997016369470087,µg/L,LfU-HE,0.9765643623026451,Temporal Alignment,2021-01-03 00:00:00,Dr. Müller,Validated,REF_57923,v1.8
LOC_9461,47.554604259710935,10.508653355297623,2021-01-02 00:00:00,chlorophyll_a,1.4625772016802057,µg/L,UBA,0.9364108871103154,Format Standardization,2021-01-02 16:00:00,Dr. Müller,Under Review,REF_69561,v3.4
LOC_4499,47.58583433892669,9.58243420552114,2021-01-02 16:00:00,turbidity,7.728670210140886,NTU,LfU-BY,0.881380687391492,Format Standardization,2021-01-02 11:00:00,Dr. Schmidt,Pending,REF_79078,v2.6
LOC_2892,47.613419629137546,11.327281785742292,2021-01-02 11:00:00,turbidity,0.3927405394013155,NTU,LUBW,0.9293834115565008,Quality Filtering,2021-01-02 05:00:00,Dr. Müller,Pending,REF_76160,v1.8
LOC_7852,47.400477228346695,10.164372473649273,2021-01-02 04:00:00,turbidity,7.925152118392984,NTU,UBA,0.8608648786944757,Temporal Alignment,2021-01-02 03:00:00,HOMOGEN_AGENT,Under Review,REF_18991,v3.1
LOC_3623,48.22657909801142,10.573036485138864,2021-01-02 12:00:00,turbidity,6.18188480558666,NTU,LfU-BW,0.8035359498196553,Spatial Interpolation,2021-01-02 10:00:00,HOMOGEN_AGENT,Under Review,REF_79273,v3.7
LOC_3205,47.734247797105574,9.342899578541351,2021-01-02 15:00:00,turbidity,0.8187166678284863,NTU,LfU-RP,0.9376690613726156,Quality Filtering,2021-01-02 22:00:00,Dr. Müller,Under Review,REF_23458,v1.9
LOC_6378,47.605101141873355,9.004410820251758,2021-01-02 05:00:00,turbidity,6.655003431543222,NTU,LfU-BW,0.9699592184440364,Spatial Interpolation,2021-01-02 10:00:00,Dr. Müller,Pending,REF_38105,v1.4
LOC_4268,47.789047463889695,10.314490672584187,2021-01-02 23:00:00,turbidity,5.837460907206097,NTU,LUBW,0.7538989330374197,Quality Filtering,2021-01-02 19:00:00,HOMOGEN_AGENT,Under Review,REF_84632,v1.1
LOC_2204,47.90831478225453,10.125050835455792,2021-01-02 03:00:00,dissolved_oxygen,2.4544140687822864,mg/L,LUBW,0.938035026679712,Spatial Interpolation,2021-01-02 23:00:00,HOMOGEN_AGENT,Under Review,REF_20003,v1.4
LOC_8481,48.01483975851286,9.990031710700807,2021-01-02 12:00:00,dissolved_oxygen,1.6642984308969668,mg/L,LUBW,0.7645946512422817,Temporal Alignment,2021-01-02 13:00:00,HOMOGEN_AGENT,Pending,REF_52991,v3.7
LOC_3120,47.703135873102426,10.206110402515751,2021-01-02 23:00:00,dissolved_oxygen,5.888617275578924,mg/L,LUBW,0.8461709902871501,Spatial Interpolation,2021-01-02 15:00:00,Dr. Müller,Pending,REF_50045,v2.0
LOC_4472,47.57424981814327,9.916444848993322,2021-01-02 22:00:00,dissolved_oxygen,2.7844012030310457,mg/L,LfU-BY,0.8129859052839669,Spatial Interpolation,2021-01-02 23:00:00,HOMOGEN_AGENT,Under Review,REF_34150,v3.6
LOC_1549,47.77352889944796,9.879454342736425,2021-01-02 13:00:00,dissolved_oxygen,4.742577223018978,mg/L,LfU-HE,0.797269985289777,Format Standardization,2021-01-02 12:00:00,HOMOGEN_AGENT,Under Review,REF_43766,v3.9
LOC_9704,48.082622089889284,9.425004611852001,2021-01-02 11:00:00,dissolved_oxygen,9.546521927461814,mg/L,LfU,0.8872786536121985,Temporal Alignment,2021-01-02 17:00:00,Dr. Müller,Validated,REF_36200,v3.9
LOC_3129,46.6146388938637,10.785057730869442,2021-01-02 05:00:00,ph,2.529838289305782,pH units,LfU-BY,0.8999363066275462,Format Standardization,2021-01-02 02:00:00,HOMOGEN_AGENT,Pending,REF_58697,v3.1
LOC_9696,47.88367588871751,9.169751371879665,2021-01-02 00:00:00,ph,1.0658934239857953,pH units,UBA,0.9536528557761049,Quality Filtering,2021-01-02 01:00:00,Dr. Schmidt,Pending,REF_37477,v3.7
LOC_2492,46.361072298304805,10.364391627018477,2021-01-02 22:00:00,ph,7.876593311983721,pH units,LfU-RP,0.9655849134062777,Format Standardization,2021-01-02 05:00:00,Dr. Müller,Validated,REF_41957,v2.3
LOC_6939,47.9954518326288,11.125821353615704,2021-01-02 19:00:00,ph,1.3580785700011944,pH units,UBA,0.7734057603116301,Quality Filtering,2021-01-02 13:00:00,HOMOGEN_AGENT,Validated,REF_31178,v3.4
LOC_8379,47.73644884729313,9.973147022674707,2021-01-02 04:00:00,ph,1.5171974552902758,pH units,LfU,0.8530180614993123,Spatial Interpolation,2021-01-02 15:00:00,Dr. Müller,Pending,REF_66438,v2.8
LOC_4498,47.20791906993024,10.63108404434503,2021-01-02 03:00:00,temperature,2.2464469036071266,°C,UBA,0.7904005645836543,Format Standardization,2021-01-02 17:00:00,Dr. Schmidt,Pending,REF_93722,v1.5
LOC_7107,47.13910393257157,9.71698727907762,2021-01-02 14:00:00,temperature,7.126715438437365,°C,LfU-RP,0.9276184611199253,Temporal Alignment,2021-01-02 17:00:00,Dr. Schmidt,Validated,REF_20233,v3.0
LOC_5750,48.26452120278975,9.66978876993663,2021-01-02 22:00:00,temperature,7.922570684499315,°C,LfU-BY,0.7993862952321338,Temporal Alignment,2021-01-02 05:00:00,Dr. Müller,Validated,REF_86747,v2.8
LOC_9663,47.65869593284134,9.808718277878913,2021-01-02 04:00:00,temperature,2.629807005279548,°C,UBA,0.7996495188118191,Temporal Alignment,2021-01-02 22:00:00,HOMOGEN_AGENT,Validated,REF_51242,v3.0
LOC_5883,46.893205680610244,10.358266537843146,2021-01-02 07:00:00,temperature,1.8006644239681824,°C,LfU-RP,0.920819508290192,Format Standardization,2021-01-02 18:00:00,Dr. Schmidt,Validated,REF_35123,v3.6
LOC_5079,47.87207387508483,9.646255181365012,2021-01-05 20:00:00,chlorophyll_a,8.632480038231646,µg/L,LfU-HE,0.9365962716794848,Quality Filtering,2021-01-05 05:00:00,HOMOGEN_AGENT,Validated,REF_52748,v1.3
LOC_4927,47.08890184275497,10.02309603781004,2021-01-05 23:00:00,chlorophyll_a,9.846014169803237,µg/L,LfU-BW,0.9492795848881443,Quality Filtering,2021-01-05 23:00:00,Dr. Schmidt,Validated,REF_20188,v3.9
LOC_4845,46.952147172489205,9.461632036181452,2021-01-05 08:00:00,chlorophyll_a,1.9452301169512924,µg/L,LfU-BW,0.9403998564284579,Quality Filtering,2021-01-05 08:00:00,Dr. Müller,Pending,REF_16250,v3.2
LOC_4188,48.037267886696945,10.46935783461252,2021-01-05 07:00:00,chlorophyll_a,2.5416598237765307,µg/L,LfU,0.7699223078251328,Spatial Interpolation,2021-01-05 19:00:00,Dr. Müller,Under Review,REF_80350,v2.8
LOC_2658,46.97287034509407,9.902372813587752,2021-01-05 17:00:00,chlorophyll_a,5.802981362400642,µg/L,LfU-HE,0.9035575443724944,Spatial Interpolation,2021-01-05 10:00:00,Dr. Müller,Pending,REF_19642,v2.6
LOC_9197,46.96633939842199,9.939023539327831,2021-01-05 10:00:00,chlorophyll_a,9.956627985027053,µg/L,LfU,0.9365682951206157,Spatial Interpolation,2021-01-05 06:00:00,Dr. Müller,Pending,REF_74785,v2.6
LOC_9594,48.2051383655652,10.571918221246854,2021-01-05 03:00:00,chlorophyll_a,5.035001661142664,µg/L,LfU-HE,0.8165265959713945,Format Standardization,2021-01-05 03:00:00,HOMOGEN_AGENT,Under Review,REF_91928,v1.6
LOC_8106,47.35270593703443,10.890939172049324,2021-01-05 18:00:00,turbidity,3.595401851934086,NTU,LfU,0.8048322332771544,Format Standardization,2021-01-05 21:00:00,Dr. Schmidt,Pending,REF_44890,v2.3
LOC_4136,47.655775768189166,9.978197715217776,2021-01-05 22:00:00,turbidity,7.742279251534023,NTU,LfU-RP,0.8632189179286884,Spatial Interpolation,2021-01-05 18:00:00,HOMOGEN_AGENT,Validated,REF_83978,v1.0
LOC_2311,46.93255545834052,10.708229136446091,2021-01-05 13:00:00,turbidity,5.795371385591622,NTU,LfU,0.7700908762866397,Format Standardization,2021-01-05 02:00:00,Dr. Schmidt,Under Review,REF_67256,v2.4
LOC_3881,47.96035548165511,9.830635960236243,2021-01-05 07:00:00,turbidity,4.4258605974946175,NTU,LfU-BY,0.8113748131502707,Temporal Alignment,2021-01-05 21:00:00,HOMOGEN_AGENT,Pending,REF_90242,v3.9
LOC_5606,47.96395760817485,9.51533645961342,2021-01-05 13:00:00,turbidity,4.106516408118609,NTU,LfU-HE,0.9537548242723858,Spatial Interpolation,2021-01-05 03:00:00,Dr. Schmidt,Pending,REF_96494,v2.4
LOC_7885,47.2345687624404,9.945908392335909,2021-01-05 21:00:00,dissolved_oxygen,8.03913980206927,mg/L,LfU-BY,0.9605245032423693,Format Standardization,2021-01-05 14:00:00,Dr. Müller,Validated,REF_98671,v3.5
LOC_8054,48.012947529036055,9.266979689446192,2021-01-05 11:00:00,dissolved_oxygen,2.2435280504950925,mg/L,LfU-BW,0.7608996713237514,Temporal Alignment,2021-01-05 22:00:00,HOMOGEN_AGENT,Under Review,REF_20237,v1.7
LOC_4926,48.1575809380605,9.60271191895633,2021-01-05 02:00:00,dissolved_oxygen,8.971671524246595,mg/L,UBA,0.9688261951124831,Spatial Interpolation,2021-01-05 04:00:00,Dr. Schmidt,Under Review,REF_45642,v2.6
LOC_9203,46.86280715649299,10.03949677458417,2021-01-05 20:00:00,dissolved_oxygen,5.764275892831879,mg/L,UBA,0.9761703302999774,Temporal Alignment,2021-01-05 05:00:00,HOMOGEN_AGENT,Under Review,REF_19031,v3.3
LOC_6206,46.93032937957524,10.450129382776465,2021-01-05 17:00:00,dissolved_oxygen,2.4700622805604966,mg/L,LfU-BW,0.8142180775384608,Quality Filtering,2021-01-06 00:00:00,HOMOGEN_AGENT,Pending,REF_61322,v3.2
LOC_5270,47.99825083859202,9.930416229046726,2021-01-05 19:00:00,dissolved_oxygen,3.980625951363231,mg/L,LfU,0.889790689088725,Temporal Alignment,2021-01-05 18:00:00,Dr. Schmidt,Validated,REF_46444,v3.3
LOC_9202,48.00955748054444,10.372364076276682,2021-01-05 06:00:00,dissolved_oxygen,3.8899698524421007,mg/L,UBA,0.8188974374959529,Format Standardization,2021-01-05 17:00:00,Dr. Müller,Under Review,REF_49293,v2.1
LOC_2433,48.01462604298444,9.951423887271769,2021-01-05 22:00:00,ph,9.442757458299278,pH units,LfU-BW,0.9096695015588577,Temporal Alignment,2021-01-05 10:00:00,Dr. Schmidt,Pending,REF_57396,v2.6
LOC_8903,47.41195940213384,10.414216849141665,2021-01-05 13:00:00,ph,6.90602938423037,pH units,UBA,0.8949659947747994,Temporal Alignment,2021-01-05 06:00:00,Dr. Müller,Pending,REF_45172,v1.0
LOC_3155,47.12739443324163,9.676352626981258,2021-01-05 09:00:00,ph,9.956099207934177,pH units,LfU-BW,0.7592216082781819,Quality Filtering,2021-01-05 11:00:00,Dr. Müller,Under Review,REF_10715,v2.0
LOC_9085,47.488332678256356,10.246803908870273,2021-01-05 15:00:00,ph,7.134104317013452,pH units,LfU-BY,0.9659764846106798,Temporal Alignment,2021-01-05 14:00:00,Dr. Schmidt,Pending,REF_98638,v3.1
LOC_2309,48.01707859992385,10.60487910118539,2021-01-05 19:00:00,ph,5.073216595087035,pH units,LUBW,0.9017673573544791,Spatial Interpolation,2021-01-05 18:00:00,HOMOGEN_AGENT,Pending,REF_62617,v2.3
LOC_1873,47.612616963732954,9.901523944774077,2021-01-05 01:00:00,ph,9.914655700113505,pH units,LfU-BY,0.8005349249939627,Temporal Alignment,2021-01-05 22:00:00,Dr. Schmidt,Under Review,REF_36283,v2.3
LOC_5449,47.83327573608794,9.126442199587679,2021-01-05 22:00:00,temperature,3.231050053705967,°C,LfU-HE,0.9670064347279206,Spatial Interpolation,2021-01-05 08:00:00,Dr. Schmidt,Validated,REF_97535,v1.3
LOC_4363,46.25515427469653,8.945967101084305,2021-01-05 16:00:00,temperature,9.203239564726333,°C,LfU-BW,0.8941553806805815,Spatial Interpolation,2021-01-05 22:00:00,Dr. Schmidt,Pending,REF_14239,v2.9
LOC_4875,47.15002961572012,10.410964685394568,2021-01-05 11:00:00,temperature,0.5035071940377863,°C,LfU,0.8499719165041608,Spatial Interpolation,2021-01-05 03:00:00,Dr. Müller,Validated,REF_24625,v3.7
LOC_8664,47.97096113550663,10.24116689791376,2021-01-05 22:00:00,temperature,3.667319129415019,°C,UBA,0.8828652403173897,Temporal Alignment,2021-01-05 06:00:00,Dr. Müller,Under Review,REF_23640,v2.3
LOC_6544,47.71063899132483,9.723681847623899,2021-01-05 09:00:00,temperature,1.2392388992927026,°C,LfU-HE,0.8679118368634513,Spatial Interpolation,2021-01-05 22:00:00,Dr. Müller,Pending,REF_41403,v3.4
LOC_3966,48.284215774400735,10.700218454951512,2021-01-05 08:00:00,temperature,6.831534156740856,°C,LfU-BW,0.938422709660947,Temporal Alignment,2021-01-05 04:00:00,Dr. Schmidt,Validated,REF_36922,v2.8
LOC_1608,47.74280088987066,10.707712453317042,2021-01-05 20:00:00,temperature,9.454348135108225,°C,UBA,0.8134973160160406,Spatial Interpolation,2021-01-05 23:00:00,Dr. Müller,Under Review,REF_55453,v2.1
LOC_3270,47.155742163242174,9.799920660458893,2021-01-06 17:00:00,chlorophyll_a,3.062432071182098,µg/L,LfU-BY,0.8421881328248074,Quality Filtering,2021-01-06 16:00:00,Dr. Schmidt,Under Review,REF_27483,v2.1
LOC_5663,46.95958013021103,9.428055008554905,2021-01-06 23:00:00,chlorophyll_a,2.766217338219548,µg/L,LfU-RP,0.825839080736063,Quality Filtering,2021-01-06 02:00:00,Dr. Müller,Pending,REF_63788,v1.7
LOC_2351,48.52509069910708,9.222058984960857,2021-01-06 04:00:00,chlorophyll_a,1.4913668594187495,µg/L,UBA,0.7874460428920664,Quality Filtering,2021-01-06 13:00:00,Dr. Schmidt,Pending,REF_19169,v2.7
LOC_6791,47.241762775694596,10.472411494552995,2021-01-06 11:00:00,chlorophyll_a,8.310910066432099,µg/L,UBA,0.888809298555567,Spatial Interpolation,2021-01-06 13:00:00,Dr. Schmidt,Validated,REF_63214,v1.4
LOC_3597,47.486830913734096,10.441589402279126,2021-01-06 12:00:00,chlorophyll_a,9.120643753347935,µg/L,LfU-RP,0.8877506606598606,Temporal Alignment,2021-01-06 18:00:00,HOMOGEN_AGENT,Validated,REF_14517,v1.6
LOC_1679,47.49492745796624,10.545739202594188,2021-01-06 10:00:00,chlorophyll_a,2.3932650724816837,µg/L,LfU-HE,0.7510152746588024,Spatial Interpolation,2021-01-06 22:00:00,HOMOGEN_AGENT,Under Review,REF_25782,v2.9
LOC_7971,47.822090704794995,9.919271707646569,2021-01-06 05:00:00,chlorophyll_a,2.1295822211808484,µg/L,LfU-BY,0.9127590289869777,Quality Filtering,2021-01-06 16:00:00,HOMOGEN_AGENT,Pending,REF_89706,v3.9
LOC_4766,47.128743582707926,10.052967246894076,2021-01-06 15:00:00,turbidity,4.742143044141573,NTU,UBA,0.8673086909087772,Quality Filtering,2021-01-06 21:00:00,Dr. Schmidt,Pending,REF_65651,v1.2
LOC_2051,46.668860811729715,10.599251875812005,2021-01-06 08:00:00,turbidity,3.45281701681314,NTU,LfU-HE,0.908395436794144,Quality Filtering,2021-01-06 04:00:00,Dr. Müller,Pending,REF_21822,v2.6
LOC_7739,47.98187743440098,9.55339258532244,2021-01-06 03:00:00,turbidity,6.143009088900794,NTU,LfU,0.781553712444579,Quality Filtering,2021-01-06 14:00:00,Dr. Schmidt,Pending,REF_91168,v2.6
LOC_4970,47.80223059301656,9.73193369070159,2021-01-06 20:00:00,turbidity,3.5210898345310313,NTU,LfU-RP,0.8788375768534511,Spatial Interpolation,2021-01-06 22:00:00,Dr. Müller,Validated,REF_46054,v1.3
LOC_6461,47.82928060587832,10.136756265629932,2021-01-06 06:00:00,turbidity,5.68347275888858,NTU,LUBW,0.8948716235353307,Quality Filtering,2021-01-06 18:00:00,Dr. Schmidt,Validated,REF_24317,v3.6
LOC_5684,46.92932940734756,9.774657470433695,2021-01-06 05:00:00,turbidity,8.56256300716705,NTU,LfU-HE,0.8903293114461344,Temporal Alignment,2021-01-06 15:00:00,Dr. Müller,Under Review,REF_36214,v2.6
LOC_4249,47.92137689753053,9.52667120483777,2021-01-06 09:00:00,turbidity,5.148175250423401,NTU,LUBW,0.8448045745785893,Quality Filtering,2021-01-06 06:00:00,Dr. Müller,Under Review,REF_43917,v3.1
LOC_2310,46.74982361271722,9.311848378122157,2021-01-06 14:00:00,dissolved_oxygen,4.340825557392659,mg/L,UBA,0.9392450843157705,Spatial Interpolation,2021-01-06 06:00:00,HOMOGEN_AGENT,Pending,REF_90382,v3.1
LOC_1524,47.89153682115728,9.897114104897181,2021-01-06 15:00:00,dissolved_oxygen,9.841107741604525,mg/L,LfU-BW,0.939207236652611,Format Standardization,2021-01-06 23:00:00,Dr. Müller,Pending,REF_10756,v1.8
LOC_4033,47.3716188700739,10.345096463744245,2021-01-06 07:00:00,dissolved_oxygen,8.992499103195778,mg/L,LfU-HE,0.819594304135112,Quality Filtering,2021-01-06 13:00:00,HOMOGEN_AGENT,Under Review,REF_31817,v2.1
LOC_9949,47.74046136204068,10.399009376676798,2021-01-06 18:00:00,dissolved_oxygen,7.379230337104947,mg/L,LfU-RP,0.8956092812109093,Quality Filtering,2021-01-06 17:00:00,Dr. Müller,Validated,REF_55927,v1.7
LOC_9584,47.86911767203928,9.930660110061186,2021-01-06 13:00:00,dissolved_oxygen,4.147805619650398,mg/L,LfU-BY,0.84002806335354,Temporal Alignment,2021-01-06 18:00:00,Dr. Schmidt,Validated,REF_28078,v2.6
LOC_8808,47.36429046653699,9.304924435500945,2021-01-06 23:00:00,ph,1.9067672257697945,pH units,LfU,0.9205627761139338,Format Standardization,2021-01-06 01:00:00,HOMOGEN_AGENT,Validated,REF_30990,v1.6
LOC_8119,47.780250577924335,10.335144230049929,2021-01-06 11:00:00,ph,5.996260604125756,pH units,LfU-BW,0.9604938704031283,Format Standardization,2021-01-06 14:00:00,HOMOGEN_AGENT,Validated,REF_57150,v3.8
LOC_3623,48.20087373605148,10.25717350516211,2021-01-06 15:00:00,ph,6.784733699001612,pH units,LfU-BW,0.8395624862283707,Spatial Interpolation,2021-01-06 23:00:00,HOMOGEN_AGENT,Pending,REF_36884,v3.4
LOC_6595,47.876248093555695,10.650978605429504,2021-01-06 11:00:00,ph,9.42794213655334,pH units,LfU,0.8156851640245947,Temporal Alignment,2021-01-06 22:00:00,Dr. Schmidt,Validated,REF_96028,v3.3
LOC_5911,46.915173870936556,9.787453168112261,2021-01-06 10:00:00,ph,7.933789327178181,pH units,UBA,0.8058344747886214,Format Standardization,2021-01-06 02:00:00,HOMOGEN_AGENT,Under Review,REF_46811,v1.1
LOC_8232,46.65605531336688,9.898477204558434,2021-01-06 03:00:00,temperature,2.6909488246348876,°C,UBA,0.910004324677309,Temporal Alignment,2021-01-06 14:00:00,HOMOGEN_AGENT,Under Review,REF_95424,v2.5
LOC_6769,47.3981986916287,10.203699119285362,2021-01-06 19:00:00,temperature,5.958659390606521,°C,UBA,0.7503651566647677,Format Standardization,2021-01-06 06:00:00,HOMOGEN_AGENT,Pending,REF_74692,v3.9
LOC_6654,46.48562063788074,9.73818994719576,2021-01-06 04:00:00,temperature,4.435804065131066,°C,LUBW,0.9760106441418497,Spatial Interpolation,2021-01-06 04:00:00,HOMOGEN_AGENT,Validated,REF_69206,v3.5
LOC_9160,47.758067754675196,9.589504784664852,2021-01-06 00:00:00,temperature,3.09278971006887,°C,UBA,0.7765917821120506,Quality Filtering,2021-01-06 09:00:00,Dr. Schmidt,Pending,REF_11209,v1.1
LOC_7658,46.8443144605474,10.04203189803442,2021-01-06 19:00:00,temperature,6.6376528576196465,°C,LfU-RP,0.8379983810184596,Spatial Interpolation,2021-01-06 13:00:00,HOMOGEN_AGENT,Under Review,REF_80505,v2.0
LOC_2062,47.8770875166509,9.61207012845107,2021-01-06 05:00:00,temperature,7.193354814839574,°C,LfU-BW,0.8405180109831507,Format Standardization,2021-01-06 08:00:00,Dr. Schmidt,Validated,REF_67858,v2.2
LOC_7714,48.827841058275986,9.870743508832378,2021-01-06 16:00:00,temperature,3.675477881533285,°C,UBA,0.7703460378686552,Temporal Alignment,2021-01-06 08:00:00,Dr. Müller,Validated,REF_12817,v3.3
