location_id,latitude,longitude,timestamp,variable_name,value,unit,data_source,confidence_score,harmonization_method,harmonization_date,harmonization_operator,validation_status,cross_reference_id,metadata_version
LOC_6915,48.36583120473713,10.277784386545616,2023-01-01 20:00:00,dissolved_oxygen,0.18357508328834218,mg/L,LfU-RP,0.7818288304536107,Temporal Alignment,2023-01-01 05:00:00,HOMOGEN_AGENT,Pending,REF_83232,v1.5
LOC_5745,47.32163727781402,9.14550876596058,2023-01-01 15:00:00,dissolved_oxygen,4.091562039701355,mg/L,LfU,0.8856240063546323,Spatial Interpolation,2023-01-01 17:00:00,Dr. Müller,Validated,REF_22995,v1.0
LOC_4179,47.61684123150995,9.099552997613278,2023-01-01 18:00:00,ph,1.722838298049615,pH units,LfU,0.8576308089986834,Spatial Interpolation,2023-01-01 02:00:00,HOMOGEN_AGENT,Pending,REF_50664,v3.9
LOC_4563,48.20954138492887,10.428940469127467,2023-01-01 15:00:00,ph,4.188303672983838,pH units,LfU-HE,0.9417726396433939,Temporal Alignment,2023-01-01 09:00:00,Dr. Müller,Pending,REF_25063,v1.3
LOC_9574,47.65785736304996,10.441434418483516,2023-01-01 11:00:00,ph,3.4449319324356007,pH units,LfU,0.8026776460947108,Quality Filtering,2023-01-01 15:00:00,Dr. Müller,Pending,REF_81406,v2.0
LOC_4090,48.180684667382856,9.249159294018751,2023-01-01 03:00:00,ph,9.065290950473209,pH units,LfU-RP,0.7880099593485258,Temporal Alignment,2023-01-01 09:00:00,HOMOGEN_AGENT,Under Review,REF_59533,v1.0
LOC_2702,47.1300893713685,10.200853501824437,2023-01-01 12:00:00,ph,4.768519247074529,pH units,LfU,0.8950972746982196,Format Standardization,2023-01-01 01:00:00,Dr. Schmidt,Validated,REF_35137,v2.7
LOC_8324,48.55457942459029,9.813290548300415,2023-01-01 02:00:00,ph,3.247313353632623,pH units,UBA,0.860012179204797,Quality Filtering,2023-01-01 17:00:00,Dr. Müller,Validated,REF_72616,v2.1
LOC_9343,47.98998784227148,9.594511842699246,2023-01-01 03:00:00,temperature,9.859160067656184,°C,LUBW,0.8850376691331914,Format Standardization,2023-01-01 22:00:00,Dr. Müller,Under Review,REF_12410,v1.0
LOC_8111,47.31748556617971,10.259143028589078,2023-01-01 19:00:00,temperature,2.35702926818596,°C,LUBW,0.8584731453490009,Spatial Interpolation,2023-01-01 17:00:00,Dr. Schmidt,Validated,REF_97146,v2.3
LOC_5726,48.185149189639084,10.523579139099951,2023-01-01 19:00:00,temperature,1.8779452063078146,°C,LUBW,0.8993117613082579,Quality Filtering,2023-01-01 16:00:00,Dr. Schmidt,Validated,REF_49546,v2.2
LOC_4375,47.79009570486141,9.327630349902496,2023-01-01 19:00:00,temperature,9.62437044579281,°C,UBA,0.921121712923086,Temporal Alignment,2023-01-01 14:00:00,HOMOGEN_AGENT,Under Review,REF_93246,v2.9
LOC_8571,47.37777087181099,10.283497265760968,2023-01-01 07:00:00,temperature,3.5656355627137057,°C,LfU-BY,0.8157676329234222,Format Standardization,2023-01-01 04:00:00,Dr. Müller,Validated,REF_25486,v3.5
LOC_2982,47.76699487690407,10.297836253363052,2023-01-01 19:00:00,temperature,7.410846927496457,°C,LfU-BW,0.8194347899685992,Quality Filtering,2023-01-02 00:00:00,Dr. Schmidt,Under Review,REF_25353,v1.7
LOC_4280,47.68867295043819,9.671174994385547,2023-01-03 18:00:00,chlorophyll_a,6.057911627303031,µg/L,LfU,0.7884206766018665,Spatial Interpolation,2023-01-03 05:00:00,Dr. Schmidt,Pending,REF_44573,v3.0
LOC_1309,47.07187348791693,10.806815112551709,2023-01-03 10:00:00,chlorophyll_a,5.2462954174889544,µg/L,LfU-BW,0.821638943372814,Temporal Alignment,2023-01-03 21:00:00,Dr. Schmidt,Validated,REF_29058,v1.1
LOC_1321,47.23131565620918,9.360902896197032,2023-01-03 17:00:00,chlorophyll_a,4.113249246872113,µg/L,UBA,0.9640505659603136,Spatial Interpolation,2023-01-03 11:00:00,Dr. Schmidt,Pending,REF_20762,v3.1
LOC_1301,46.33069422716545,9.30396286554706,2023-01-03 21:00:00,chlorophyll_a,8.178195470765983,µg/L,LfU-HE,0.9569392330566129,Quality Filtering,2023-01-03 11:00:00,Dr. Schmidt,Under Review,REF_24236,v2.7
LOC_4220,46.690372375234425,9.80269446311658,2023-01-03 02:00:00,chlorophyll_a,3.458393144434151,µg/L,LfU-BY,0.7908856193553087,Format Standardization,2023-01-03 09:00:00,Dr. Schmidt,Under Review,REF_16353,v1.7
LOC_4628,47.4979698327612,9.570056465391295,2023-01-03 18:00:00,chlorophyll_a,4.644117979825771,µg/L,LfU-RP,0.8962688266924498,Format Standardization,2023-01-03 18:00:00,Dr. Schmidt,Under Review,REF_99652,v2.1
LOC_4019,48.57221265300598,10.472952545664944,2023-01-03 05:00:00,chlorophyll_a,0.8089674716168884,µg/L,LfU-RP,0.8573467028465256,Temporal Alignment,2023-01-03 19:00:00,HOMOGEN_AGENT,Validated,REF_43401,v3.9
LOC_1386,48.58696043054057,10.00863759090579,2023-01-03 18:00:00,chlorophyll_a,6.603454429540031,µg/L,LfU-RP,0.8916795175122876,Format Standardization,2023-01-03 17:00:00,Dr. Schmidt,Validated,REF_68671,v1.2
LOC_7415,46.537642540344386,9.948721464099703,2023-01-03 05:00:00,turbidity,9.805594447052618,NTU,UBA,0.8922302677968976,Temporal Alignment,2023-01-03 10:00:00,Dr. Müller,Validated,REF_72915,v1.5
LOC_7662,47.21939409785849,9.388964654320429,2023-01-03 06:00:00,turbidity,8.23010865851109,NTU,LfU-BW,0.8490490886145092,Quality Filtering,2023-01-03 15:00:00,Dr. Müller,Pending,REF_36513,v2.7
LOC_4050,47.06689439074974,9.209781475879575,2023-01-03 05:00:00,turbidity,4.833052461753019,NTU,UBA,0.7584097957546116,Quality Filtering,2023-01-03 11:00:00,Dr. Müller,Under Review,REF_22014,v2.1
LOC_2006,47.805916238939396,10.885392641902778,2023-01-03 16:00:00,turbidity,5.227316817002714,NTU,LfU,0.7993247855915719,Spatial Interpolation,2023-01-03 07:00:00,HOMOGEN_AGENT,Under Review,REF_30427,v2.2
LOC_6630,47.90530013795355,10.277885925567269,2023-01-03 03:00:00,turbidity,1.5836478109743553,NTU,UBA,0.8948793830484388,Format Standardization,2023-01-03 20:00:00,Dr. Schmidt,Pending,REF_14279,v2.5
LOC_1077,47.68376089183549,9.475285417391737,2023-01-03 23:00:00,turbidity,0.9722505948967451,NTU,UBA,0.8005877678359693,Format Standardization,2023-01-03 06:00:00,Dr. Schmidt,Validated,REF_39479,v3.8
LOC_2721,47.95171569499936,10.542409398154353,2023-01-03 04:00:00,turbidity,3.727331592250048,NTU,LfU-BW,0.9302851399481307,Spatial Interpolation,2023-01-03 19:00:00,HOMOGEN_AGENT,Pending,REF_47565,v1.9
LOC_6760,47.26940793839938,9.865248510520429,2023-01-03 20:00:00,turbidity,0.4592341290167832,NTU,LfU,0.9523755370781568,Quality Filtering,2023-01-03 14:00:00,HOMOGEN_AGENT,Pending,REF_75760,v1.1
LOC_6113,47.32926533410964,10.419022473810521,2023-01-03 19:00:00,dissolved_oxygen,2.137360230428214,mg/L,LUBW,0.9218532055542492,Format Standardization,2023-01-04 00:00:00,Dr. Müller,Pending,REF_25941,v1.5
LOC_8222,47.68292820990193,10.07424450995993,2023-01-03 11:00:00,dissolved_oxygen,2.710522029039622,mg/L,LfU-BY,0.9597386988891284,Format Standardization,2023-01-03 22:00:00,Dr. Schmidt,Pending,REF_40836,v3.0
LOC_8975,48.46478498700427,9.832887294999399,2023-01-03 12:00:00,dissolved_oxygen,4.717343939903198,mg/L,UBA,0.9262841477288691,Temporal Alignment,2023-01-03 02:00:00,HOMOGEN_AGENT,Under Review,REF_66151,v2.9
LOC_5847,47.989819635736524,9.64074475041668,2023-01-03 12:00:00,dissolved_oxygen,3.9724991659563043,mg/L,LfU-BY,0.7768529595468259,Quality Filtering,2023-01-03 06:00:00,HOMOGEN_AGENT,Pending,REF_23874,v2.0
LOC_9088,47.55710699060258,10.821787351460934,2023-01-03 01:00:00,dissolved_oxygen,6.445592848443051,mg/L,LfU-BW,0.9034541254360136,Quality Filtering,2023-01-03 20:00:00,HOMOGEN_AGENT,Under Review,REF_35798,v3.1
LOC_8300,48.16531168677569,9.51477853006171,2023-01-03 02:00:00,ph,2.664001346552595,pH units,LfU-RP,0.7945201991967017,Temporal Alignment,2023-01-03 09:00:00,Dr. Müller,Validated,REF_10739,v3.8
LOC_4681,46.81203146917135,10.078218066315214,2023-01-03 21:00:00,ph,7.046020681737805,pH units,LfU-HE,0.9205352567975515,Temporal Alignment,2023-01-03 18:00:00,HOMOGEN_AGENT,Under Review,REF_73491,v1.3
LOC_4392,48.203628901581816,9.998453774390041,2023-01-03 20:00:00,ph,8.855376982967025,pH units,LfU-RP,0.878078327033444,Temporal Alignment,2023-01-03 04:00:00,Dr. Müller,Under Review,REF_62046,v2.5
LOC_3693,47.09952164406903,9.825439483039235,2023-01-03 18:00:00,ph,2.69615203921861,pH units,LfU-BW,0.8195642996658073,Spatial Interpolation,2023-01-03 22:00:00,HOMOGEN_AGENT,Under Review,REF_67849,v3.6
LOC_6914,47.86724840277542,10.601615502993411,2023-01-03 02:00:00,ph,5.604278214830938,pH units,LfU,0.8089600656904073,Temporal Alignment,2023-01-03 03:00:00,Dr. Schmidt,Validated,REF_13927,v3.4
LOC_8793,46.751126947371574,9.548510822419054,2023-01-03 12:00:00,temperature,9.20716291890996,°C,UBA,0.9317582002327751,Quality Filtering,2023-01-03 19:00:00,Dr. Schmidt,Under Review,REF_57651,v2.8
LOC_7561,47.311766799496205,9.73725303022043,2023-01-03 13:00:00,temperature,8.211464110679763,°C,LfU-HE,0.9326085943970721,Spatial Interpolation,2023-01-03 22:00:00,HOMOGEN_AGENT,Under Review,REF_98633,v3.6
LOC_4383,47.63643976142155,9.688484383634599,2023-01-03 08:00:00,temperature,9.85839264185551,°C,LfU,0.7896631241209311,Format Standardization,2023-01-03 12:00:00,HOMOGEN_AGENT,Pending,REF_69533,v3.5
LOC_1316,48.3529382183022,10.701160808051577,2023-01-03 07:00:00,temperature,1.2706276803220427,°C,UBA,0.8708829242496962,Quality Filtering,2023-01-03 06:00:00,Dr. Müller,Under Review,REF_48531,v2.8
LOC_3554,47.24611478538149,10.232944089769502,2023-01-03 00:00:00,temperature,9.62927350622469,°C,LfU-BY,0.943906048229568,Format Standardization,2023-01-03 12:00:00,Dr. Schmidt,Under Review,REF_22545,v2.5
LOC_7251,47.14018593995734,9.875164709909185,2023-01-03 15:00:00,temperature,2.7648917598376643,°C,LfU-HE,0.8483690440414411,Spatial Interpolation,2023-01-03 02:00:00,Dr. Schmidt,Validated,REF_46518,v3.6
LOC_3603,48.194694696099866,10.438683134483782,2023-01-03 08:00:00,temperature,0.4023617636911214,°C,LfU-RP,0.9635055944837366,Format Standardization,2023-01-03 15:00:00,Dr. Schmidt,Validated,REF_14904,v1.9
LOC_1972,47.51245071532987,10.099024832675065,2023-01-04 13:00:00,chlorophyll_a,5.856171802337005,µg/L,LfU-RP,0.7682782680413206,Quality Filtering,2023-01-04 02:00:00,HOMOGEN_AGENT,Under Review,REF_46863,v3.2
LOC_6958,47.8037760408669,10.922056976063296,2023-01-04 07:00:00,chlorophyll_a,1.3312527151750435,µg/L,LfU-RP,0.8277375099759723,Format Standardization,2023-01-04 02:00:00,Dr. Schmidt,Validated,REF_61544,v1.5
LOC_3155,47.19269882398442,10.129931744714469,2023-01-04 14:00:00,chlorophyll_a,5.29720423698203,µg/L,LUBW,0.8997471527679953,Spatial Interpolation,2023-01-05 00:00:00,Dr. Müller,Under Review,REF_17842,v1.2
LOC_9070,46.52684502928694,9.403648774456775,2023-01-04 04:00:00,chlorophyll_a,2.536977589022925,µg/L,UBA,0.9277973664687211,Format Standardization,2023-01-04 16:00:00,HOMOGEN_AGENT,Validated,REF_89300,v1.3
LOC_8358,48.00770219516444,9.785229294845479,2023-01-04 02:00:00,chlorophyll_a,6.270015447530113,µg/L,UBA,0.9125911958004119,Quality Filtering,2023-01-04 23:00:00,Dr. Schmidt,Validated,REF_70964,v2.8
LOC_9005,46.76191258669025,9.790952212855542,2023-01-04 06:00:00,chlorophyll_a,1.450503338584778,µg/L,LfU-HE,0.9467245973561347,Format Standardization,2023-01-04 10:00:00,HOMOGEN_AGENT,Validated,REF_38928,v1.6
LOC_2732,47.24789903433176,8.718172011466045,2023-01-04 20:00:00,turbidity,9.353154220025505,NTU,LfU-RP,0.7668758051555392,Temporal Alignment,2023-01-05 00:00:00,HOMOGEN_AGENT,Under Review,REF_32431,v1.6
LOC_7940,47.556919544685236,9.870550320618557,2023-01-04 10:00:00,turbidity,5.600247584073334,NTU,LfU-BW,0.9583376236938792,Quality Filtering,2023-01-04 07:00:00,Dr. Müller,Validated,REF_46730,v2.1
LOC_9443,47.371952145786786,9.525953108584238,2023-01-04 21:00:00,turbidity,2.0071615872137785,NTU,LfU-RP,0.8316565749568572,Quality Filtering,2023-01-04 14:00:00,Dr. Müller,Under Review,REF_98679,v3.7
LOC_2931,46.63771639523659,9.795248083753277,2023-01-04 09:00:00,turbidity,5.009610118044242,NTU,LfU-BW,0.9668514234206593,Quality Filtering,2023-01-04 22:00:00,Dr. Schmidt,Validated,REF_93727,v3.4
LOC_1334,47.8319521369486,10.524570816609618,2023-01-04 10:00:00,turbidity,5.538121683009089,NTU,LfU,0.9449198114687576,Quality Filtering,2023-01-04 17:00:00,Dr. Müller,Validated,REF_12473,v1.7
LOC_7735,46.361296385356425,9.614702256154937,2023-01-04 02:00:00,turbidity,3.7160600895345755,NTU,LfU-RP,0.9550278262508318,Format Standardization,2023-01-04 09:00:00,Dr. Schmidt,Validated,REF_90831,v1.7
LOC_4165,47.3958538625812,10.146219613778424,2023-01-04 07:00:00,turbidity,5.591481424475474,NTU,LfU-HE,0.8402387841121851,Format Standardization,2023-01-04 09:00:00,HOMOGEN_AGENT,Pending,REF_49824,v3.6
LOC_7356,47.82366669822268,8.799287063256937,2023-01-04 10:00:00,turbidity,4.3164547957303,NTU,LfU-HE,0.7927804267204941,Spatial Interpolation,2023-01-04 15:00:00,Dr. Müller,Pending,REF_89751,v2.3
LOC_1768,48.2039648329723,9.649316955159103,2023-01-04 10:00:00,dissolved_oxygen,7.300430674316294,mg/L,LUBW,0.7879781201986799,Format Standardization,2023-01-04 20:00:00,Dr. Müller,Under Review,REF_86774,v2.2
LOC_7884,47.87329604203817,8.694987180051669,2023-01-04 02:00:00,dissolved_oxygen,1.5227757708303333,mg/L,LfU,0.7988445577411029,Format Standardization,2023-01-04 22:00:00,Dr. Schmidt,Under Review,REF_24774,v2.2
LOC_1876,46.83506265786189,9.670049006766485,2023-01-04 18:00:00,dissolved_oxygen,2.393067111251648,mg/L,LfU-BW,0.7588596334583558,Format Standardization,2023-01-04 04:00:00,Dr. Schmidt,Pending,REF_25575,v1.7
LOC_4437,47.00829765445812,10.208828401198627,2023-01-04 12:00:00,dissolved_oxygen,1.2000495764095707,mg/L,UBA,0.7533456615143674,Temporal Alignment,2023-01-04 04:00:00,HOMOGEN_AGENT,Pending,REF_12920,v3.4
LOC_5528,47.26180242079261,9.26117018581665,2023-01-04 16:00:00,dissolved_oxygen,2.3639558067455795,mg/L,LfU-HE,0.8752696960866627,Quality Filtering,2023-01-04 09:00:00,Dr. Müller,Validated,REF_55760,v1.5
LOC_9796,47.14275538528859,10.18570550488813,2023-01-04 09:00:00,dissolved_oxygen,9.681518666479754,mg/L,LfU,0.881987298599468,Spatial Interpolation,2023-01-04 22:00:00,Dr. Schmidt,Under Review,REF_93804,v3.0
LOC_4770,47.349231873263676,10.04055135928,2023-01-04 01:00:00,dissolved_oxygen,0.6164538605661583,mg/L,LUBW,0.9007533489855104,Format Standardization,2023-01-04 16:00:00,HOMOGEN_AGENT,Validated,REF_74723,v3.8
LOC_8393,47.119139457640266,9.223942307639094,2023-01-04 08:00:00,ph,7.657910729611233,pH units,LfU,0.777849612476813,Format Standardization,2023-01-04 13:00:00,HOMOGEN_AGENT,Pending,REF_23394,v1.7
LOC_9317,48.09497051733646,8.777962888133317,2023-01-04 15:00:00,ph,5.666219365313688,pH units,LfU-HE,0.901106306380191,Quality Filtering,2023-01-04 04:00:00,Dr. Müller,Pending,REF_58854,v2.3
LOC_4862,48.319606213557655,9.095691897563674,2023-01-04 13:00:00,ph,8.0710036791029,pH units,LUBW,0.7582256152362224,Spatial Interpolation,2023-01-04 07:00:00,Dr. Müller,Under Review,REF_98305,v3.4
LOC_3845,46.72882298462526,9.471896986899681,2023-01-04 15:00:00,ph,2.942338721702306,pH units,LfU,0.7576537534591206,Temporal Alignment,2023-01-04 20:00:00,Dr. Müller,Under Review,REF_39925,v3.4
LOC_8432,47.961822486208284,10.151981697492701,2023-01-04 11:00:00,temperature,6.061360696780856,°C,LfU-BW,0.825517084246569,Spatial Interpolation,2023-01-04 06:00:00,Dr. Müller,Under Review,REF_87426,v3.5
LOC_7903,47.48411784505754,11.162659709848587,2023-01-04 20:00:00,temperature,4.36353117660579,°C,LUBW,0.8960465638319001,Spatial Interpolation,2023-01-04 06:00:00,HOMOGEN_AGENT,Pending,REF_99418,v2.2
LOC_2836,47.101879171675435,9.680208937265236,2023-01-04 11:00:00,temperature,1.8980569393935913,°C,LfU-RP,0.7573882889216649,Temporal Alignment,2023-01-04 13:00:00,Dr. Schmidt,Validated,REF_11376,v3.8
LOC_6221,47.105067412664155,10.641853713975529,2023-01-05 05:00:00,chlorophyll_a,0.5424250669174178,µg/L,LfU-HE,0.9080359037140774,Format Standardization,2023-01-05 23:00:00,HOMOGEN_AGENT,Pending,REF_36342,v1.0
LOC_5964,48.47574551288979,9.610696135122613,2023-01-05 20:00:00,chlorophyll_a,9.329502091095861,µg/L,UBA,0.8143374607269115,Temporal Alignment,2023-01-05 21:00:00,HOMOGEN_AGENT,Under Review,REF_27500,v1.5
LOC_2913,47.04690425262071,9.824120744718572,2023-01-05 14:00:00,chlorophyll_a,1.351153601611638,µg/L,LfU,0.8271134824817516,Temporal Alignment,2023-01-05 17:00:00,HOMOGEN_AGENT,Under Review,REF_57630,v3.4
LOC_6360,47.62180154853816,9.710170721829371,2023-01-05 02:00:00,chlorophyll_a,9.671381269814221,µg/L,UBA,0.9249305889032435,Temporal Alignment,2023-01-05 06:00:00,Dr. Müller,Validated,REF_67732,v2.8
LOC_8238,47.00839309839248,8.216652213144178,2023-01-05 04:00:00,chlorophyll_a,6.608352059827083,µg/L,LfU-HE,0.8079817277380407,Format Standardization,2023-01-05 19:00:00,Dr. Schmidt,Under Review,REF_22974,v3.6
LOC_6850,47.44546059256932,10.219153364777387,2023-01-05 19:00:00,chlorophyll_a,7.851582143445008,µg/L,LfU-RP,0.9325144713750058,Temporal Alignment,2023-01-05 12:00:00,HOMOGEN_AGENT,Pending,REF_70886,v2.4
LOC_4157,47.175364480961015,9.525451039214978,2023-01-05 02:00:00,chlorophyll_a,6.253541478440703,µg/L,LfU-BY,0.8275594603920606,Format Standardization,2023-01-05 01:00:00,HOMOGEN_AGENT,Under Review,REF_82854,v3.5
LOC_3380,47.81783145137678,9.92195567384928,2023-01-05 00:00:00,turbidity,6.1280175804716235,NTU,UBA,0.7913990602607073,Quality Filtering,2023-01-05 23:00:00,HOMOGEN_AGENT,Validated,REF_66617,v1.9
LOC_9280,47.39815213962103,10.000506417364413,2023-01-05 01:00:00,turbidity,0.8634569347223426,NTU,LfU-BW,0.966608501858231,Format Standardization,2023-01-05 20:00:00,Dr. Müller,Under Review,REF_99804,v2.9
LOC_1090,46.894955739829165,9.376022851052253,2023-01-05 13:00:00,turbidity,1.4107406350374425,NTU,LUBW,0.8821843782683845,Format Standardization,2023-01-05 05:00:00,Dr. Schmidt,Under Review,REF_69662,v1.8
LOC_5299,47.334148067498255,10.875352025212425,2023-01-05 18:00:00,dissolved_oxygen,2.2341046822901247,mg/L,LfU-RP,0.8377757999885557,Temporal Alignment,2023-01-05 18:00:00,Dr. Schmidt,Validated,REF_55124,v2.6
LOC_7791,47.374446398555456,10.287443727624177,2023-01-05 03:00:00,dissolved_oxygen,3.7254021010905833,mg/L,LUBW,0.7508215113028539,Temporal Alignment,2023-01-05 07:00:00,Dr. Schmidt,Validated,REF_49226,v2.4
LOC_3650,47.494983982970865,9.72230746987935,2023-01-05 00:00:00,dissolved_oxygen,5.869881836675278,mg/L,UBA,0.8257302176753286,Format Standardization,2023-01-05 13:00:00,Dr. Schmidt,Validated,REF_46871,v2.5
LOC_3479,48.12991893800463,10.844084983852044,2023-01-05 03:00:00,dissolved_oxygen,8.974167321920973,mg/L,LUBW,0.8447836627826855,Format Standardization,2023-01-05 03:00:00,HOMOGEN_AGENT,Pending,REF_57810,v2.8
LOC_7410,48.17623943665001,10.087108523785757,2023-01-05 03:00:00,dissolved_oxygen,0.8090026396669866,mg/L,LfU,0.8091715053129837,Spatial Interpolation,2023-01-05 18:00:00,HOMOGEN_AGENT,Under Review,REF_62784,v3.4
LOC_3816,48.06964382868952,10.574849375273676,2023-01-05 23:00:00,dissolved_oxygen,1.2892279771841841,mg/L,LfU-BW,0.7735110903164084,Quality Filtering,2023-01-05 20:00:00,Dr. Müller,Validated,REF_81072,v2.6
LOC_6568,48.207979560721256,9.598431336062177,2023-01-05 05:00:00,dissolved_oxygen,3.9486832209616987,mg/L,UBA,0.9185540527253164,Spatial Interpolation,2023-01-05 18:00:00,Dr. Müller,Under Review,REF_96950,v2.5
LOC_4140,47.22046159696759,9.697029330169915,2023-01-05 07:00:00,ph,6.751683970033852,pH units,UBA,0.9781464530266604,Spatial Interpolation,2023-01-05 14:00:00,Dr. Schmidt,Pending,REF_88918,v2.1
LOC_8940,48.26067481860281,9.798791090591255,2023-01-05 03:00:00,ph,4.524387575497765,pH units,LfU-RP,0.7569721327551959,Quality Filtering,2023-01-05 01:00:00,Dr. Müller,Validated,REF_57733,v3.9
LOC_7662,48.21062370011885,10.43917442997588,2023-01-05 01:00:00,ph,0.568952144881997,pH units,LfU,0.8052335278224099,Quality Filtering,2023-01-05 17:00:00,Dr. Schmidt,Under Review,REF_31941,v2.1
LOC_4985,47.86347549303708,10.941280871677629,2023-01-05 20:00:00,ph,1.9634702187629358,pH units,LUBW,0.9237664534722462,Temporal Alignment,2023-01-05 23:00:00,Dr. Müller,Validated,REF_69405,v3.3
LOC_2048,47.47758939787873,11.290676001095306,2023-01-05 03:00:00,ph,6.829242525105935,pH units,UBA,0.8820458358814366,Format Standardization,2023-01-05 20:00:00,Dr. Müller,Pending,REF_53128,v2.6
LOC_6173,47.275821897943196,10.225279702361856,2023-01-05 03:00:00,temperature,2.1810587124590803,°C,LUBW,0.8223591830553951,Quality Filtering,2023-01-05 11:00:00,Dr. Schmidt,Validated,REF_37776,v2.6
LOC_7003,47.94420701792938,10.635525634430444,2023-01-05 14:00:00,temperature,1.2491270786661688,°C,UBA,0.8957945613015845,Quality Filtering,2023-01-05 22:00:00,Dr. Müller,Pending,REF_18046,v2.3
LOC_7598,48.16770267392874,9.860108819815641,2023-01-05 12:00:00,temperature,6.171958208965117,°C,UBA,0.7893141894251259,Quality Filtering,2023-01-05 20:00:00,Dr. Schmidt,Pending,REF_56160,v1.5
LOC_8361,47.4624616865906,10.693463399790563,2023-01-05 23:00:00,temperature,2.650969905795453,°C,LfU-BY,0.955169451175268,Format Standardization,2023-01-06 00:00:00,Dr. Müller,Pending,REF_71085,v3.3
LOC_4251,48.2624905513925,10.564049485042817,2023-01-05 05:00:00,temperature,9.264652730819659,°C,LfU-HE,0.7500830140585052,Quality Filtering,2023-01-05 13:00:00,HOMOGEN_AGENT,Under Review,REF_21833,v1.5
LOC_2076,48.22779031933618,10.944892262996063,2023-01-08 12:00:00,chlorophyll_a,8.674460981136303,µg/L,LfU-HE,0.8801804913589101,Spatial Interpolation,2023-01-08 03:00:00,HOMOGEN_AGENT,Pending,REF_57213,v1.0
LOC_2824,46.748040474056246,9.225137019146784,2023-01-08 05:00:00,chlorophyll_a,0.5494565083828689,µg/L,UBA,0.9111825487958191,Quality Filtering,2023-01-08 15:00:00,Dr. Schmidt,Under Review,REF_56662,v1.1
LOC_7450,47.034373176618146,10.476788502239273,2023-01-08 02:00:00,chlorophyll_a,3.9491512250675256,µg/L,UBA,0.7756154049393703,Spatial Interpolation,2023-01-08 03:00:00,Dr. Schmidt,Validated,REF_46549,v1.7
